id	filename	tokens	lemmas
1064198	tlg4102.tlgX02.opp-grc1	Ἐγενόμην ἐν πνεύματι ἐν τῇ κυριακῇ ἡμέρα, καὶ ἤκουσα φωνήν.	ἐν πνεῦμα ἐν ὁ κυριακός ἡμέρα , καί ἀκούω φωνή .
1064199	tlg4102.tlgX02.opp-grc1	Πρόσκειται τὸ“ ἐν πνεύματι, τῷ μηδὲν ἐμφαίνειν ἐνεργεῖσθαιy τῆς ἀνθρωπίνης ἐχόμενον χρείας, ἀλλὰ τῶν θείᾳ κατοχῇ κατειλημμένων.	ὁ “ ἐν πνεῦμα , τῷ  ἐμφαίνω ἐνεργέω y ὁ ἀνθρώπινος  χρεία , ἀλλά ὁ θεῖος  καταλαμβάνω .
1064200	tlg4102.tlgX02.opp-grc1	ἐν ἡμέρᾳ δὲ κυριακῇ, τῆς ἀναστάσεως Χριστοῦ μνημόσυνον φερούσης, ἀφ’ οὗ καὶ εἰκὸς οὐδὲν z τῶν πρὸς νεαρὰν τεινόντων ἀσχολίαν τῷ χρηματισμῷ πεπραγματεῦσθαι.	ἐν ἡμέρα δέ  , ὁ ἀνάστασις Χριστός μνημόσυνον φέρω , ἀπό οὗ καί ἔοικα   ὁ πρός  τείνω ἀσχολία ὁ χρηματισμός πραγματεύομαι .
1064201	tlg4102.tlgX02.opp-grc1	“ φωνὴν δὲ ὡς σάλπιγγος’’ ὀπισθακουσθῆναιa, εἰς τὸ διάπυρόν τε καὶ διαπρύσιον τῆς ἀπηχήσεως χρεωστικῶς εἰς πᾶσαν ἐκκλησίαν δοθῆναι.	φωνή δέ ὡς σάλπιγξ ’ ’  a , εἰς ὁ διάπυρος τε καί διαπρύσιος ὁ   εἰς πᾶς ἐκκλησία δίδωμι .
1064202	tlg4102.tlgX02.opp-grc1	ἑπτὰ δὲ μόναι ἐκκλησίαι αἷς προστάσσεται γράψας τὰ βλεπόμενα διαπέμψαι, οὐχ ὅτι τοσαῦται αἱ ἐν Ἀσίᾳ πόλεις, ἀλλ’ ἐν ἐκείναις προστάσσεται τοῦτο ποιεῖν, ὡς κατηκόοις γενομέναις τοῦ εὐαγγελικοῦ κηρύγματος.	δέ μόνος  ὅς  γράφω ὁ βλέπω διαπέμπω , οὐ ὅτι2 τοσοῦτος ὁ ἐν Ἀσία πόλις , ἀλλά ἐν   οὗτος ποιέω , ὡς   ὁ  κήρυγμα .
1064203	tlg4102.tlgX02.opp-grc1	ἣ καὶ, ὡς πλατύτερον εἴρηται περὶ τούτων,) διὰ τὸ τοῦ ἑβδοματικοῦ ἀριθμοῦ τῷ παρόντι φθαρτῷ αἰῶνι σύστοιχον, καταντῶντος δηλαδὴ εἰς τὸν σαββατισμὸν καὶ τοῦ μέλλοντος αἰῶνος.	καί , ὡς πλατύς λέγω περί οὗτος , ) διά ὁ ὁ ἑβδοματικός ἀριθμός τῷ πάρειμι  αἰών  ,  δηλαδή εἰς ὁ  καί ὁ μέλλω αἰών .
1064204	tlg4102.tlgX02.opp-grc1	διὸ καὶ ἑπτὰ οὐρανοὺς, καὶ Ἀγγέλους ἑπτὰ τῶν ἄλλων προύχοντας, ὁ μέγας Εἰρήναιος ὁ Λουγδόνου ἐπίσκοπος ἔγραψεν.	διό καί ἑπτάς  , καί   ὁ  προέχω , ὁ μέγας  ὁ  ἐπίσκοπος γράφω .
1064205	tlg4102.tlgX02.opp-grc1	Ἅλλωσ.	.
1064206	tlg4102.tlgX02.opp-grc1	Τὸ βλέπειν καὶ ἀκούειν παρὰ τοῖς θείοις προφήταις, οὐκ αἰσθήσεως ἐνεργείας νοεῖν δεῖ, ἀλλὰ θειοτέρας ἐμφάσεις.	βλέπω καί ἀκούω παρά ὁ θεῖος προφήτης , οὐ αἴσθησις ἐνέργεια νοέω δέω , ἀλλά  ἔμφασις .
1064207	tlg4102.tlgX02.opp-grc1	περὶ ὢν καὶ ὁ Ἀμὼς, καὶ ὁ ῾Ησαΐας φησίν.	περί εἰμί καί ὁ  , καί ὁ  φημί .
1064208	tlg4102.tlgX02.opp-grc1	“ ἔθηκέ με πρωὶ·	τίθημι  πρωΐ ·
1064209	tlg4102.tlgX02.opp-grc1	πρωὶ ὠτίον“ ἀκούειν.	πρωΐ  “ ἀκούω .
1064210	tlg4102.tlgX02.opp-grc1	καὶ ἡ παιδεία Κυρίου ἀνοίγει μου τὰ ὦτα.	καί ὁ παιδεία  ἀνοίγνυμι  ὁ οὖς .
1064211	tlg4102.tlgX02.opp-grc1	” τοῦτο δὲ οὐ τοῦ κατὰ σάρκα ἀνθρώπου, ἀλλὰ τοῦ κατὰ πνεῦμα.	οὗτος δέ οὐ ὁ κατά σάρξ ἄνθρωπος , ἀλλά ὁ κατά πνεῦμα .
1064212	tlg4102.tlgX02.opp-grc1	ὃς καὶ μεμελημένος Θεῷ καὶ ἄρχων ἁπάσης τῆς αἰσθητικῆς κτίσεως διατελεῖν εἴωθεν.	ὅς καί   καί ἄρχων ἅπας ὁ αἰσθητικός κτίσις διατελέω  .
1064213	tlg4102.tlgX02.opp-grc1	ἐδιπλασίασε δὲ ὁ προφήτης τὸ πρωὶ ἐνταῦθα, ὥσπερ καὶ πη ἑτέροις προφήταις τὸ πρωὶ·	δέ ὁ προφήτης ὁ πρωΐ ἐνταῦθα , ὥσπερ καί  ἕτερος προφήτης ὁ πρωΐ ·
1064214	tlg4102.tlgX02.opp-grc1	“ εἰσάκουσον ” φάσκουσι “ τῆς φωνῆς“ μοῦ, καὶ τὸ πρωῒ παραστήσομαι σοι, καὶ τὸ “ πρὸς πρωὶ·	“ εἰσακούω  φάσκω  ὁ φωνή “  , καί ὁ  παρίστημι  , καί ὁ  πρός πρωΐ ·
1064215	tlg4102.tlgX02.opp-grc1	πρωῒ,”) οὐ μάτην, ἀλλὰ τὴν ἄγαν σπουδὴν διὰ τοῦ καιροῦ παριστὰς, ᾧτ’ δὴ καιρῷ, καὶ αἱ θεῖαι ἐνέργειαι εἰώθασιν ἐμφιλοχωρεῖν.	, ” ) οὐ μάτην , ἀλλά ὁ ἄγαν σπουδή διά ὁ καιρός παρίστημι ,  δή καιρός , καί ὁ θεία  εἴωθα  .
1064216	tlg4102.tlgX02.opp-grc1	Καὶ ἐπέστρεψα βλέπειν τὴν φωνὴν ἥτις μετ’ ἐμοῦ.	καί ἐπιστρέφω βλέπω ὁ φωνή ὅστις μετά ἐμός .
1064217	tlg4102.tlgX02.opp-grc1	καὶ ἐπιστρέψας εἶδον ἑπτὰ λυχνίας χρυσᾶς, καὶ ἐν μέσῳ τῶν ἑπτὰ λυχνιῶν ὅμοιον Υἱῷ ἀνθρώπου, ἐνδεδυμένον ποδήρη·	καί ἐπιστρέφω ὁράω   χρύσεος , καί ἐν μέσος ὁ  λυχνία ὅμοιος  ἄνθρωπος , ἐνδύω  ·
1064218	tlg4102.tlgX02.opp-grc1	καὶ περιεζωσμένον πρὸς τοῖς μαστοῖς ζώνην χρυσῆν.	καί περιζώννυμι πρός ὁ  ζώνη χρύσεος .
1064219	tlg4102.tlgX02.opp-grc1	ἡ δὲ κεφαλὴ αὐτοῦ καὶ αἱ τρίχες λευκαὶ, ὡς ἔριον λευκὸν, ὡς χιών.	ὁ δέ κεφαλή αὐτός καί ὁ θρίξ λευκός , ὡς ἔριον λευκός , ὡς χιών .
1064220	tlg4102.tlgX02.opp-grc1	καὶ οἱ ὀφθαλμοὶ αὐτοῦ, ὡς φλὸξ πυρός.	καί ὁ ὀφθαλμός αὐτός , ὡς φλόξ πῦρ .
1064221	tlg4102.tlgX02.opp-grc1	καὶ οἱ πόδες αὐτοῦ, ὅμοιοι χαλκολιβάνῳ, ὡς ἐν καμίνῳ πεπυρωμένοι.	καί ὁ πούς αὐτός , ὅμοιος  , ὡς ἐν   .
1064222	tlg4102.tlgX02.opp-grc1	καὶ ἡ φωνὴ αὐτοῦ, ὡς φωνὴ ὑδάτων πολλῶν.	καί ὁ φωνή αὐτός , ὡς φωνή ὕδωρ πολύς .
1064223	tlg4102.tlgX02.opp-grc1	καὶ ἔχων ἐν τῇ δεξιᾷ χειρὶ αὐτοῦ ἀστέρας ἑπτά.	καί ἔχω ἐν ὁ δεξιά χείρ αὐτός  ἑπτά .
1064224	tlg4102.tlgX02.opp-grc1	καὶ ἐκ τοῦ στόματος αὐτοῦ ῥομφαία δίστομος ὀξεῖα ἐκπορευομένη.	καί ἐκ ὁ στόμα αὐτός  δίστομος ὀξύς2 ἐκπορεύω .
1064225	tlg4102.tlgX02.opp-grc1	καὶ ἡ ὄψις αὐτοῦ ὡς ἥλιος φαίνει ἐν τῆ δυνάμει αὐτοῦ.	καί ὁ ὄψις αὐτός ὡς ἥλιος φαίνω ἐν  δύναμις αὐτός .
1064226	tlg4102.tlgX02.opp-grc1	Ὅτι οὐκ αἰσθητὴ ἡ φωνὴ, ἀλλ’ οἷαι αἱ τῶν προφητῶν τῷ ἡγεμονικῷ πνεύματι διατυπώσεις, δηλοῖ λέγων,“ ἐπέστρεψα,’’ οὐ τοῦ ἀκοῦσαι, ἀλλὰ τοῦ βλέψαι.	ὅτι2 οὐ αἰσθητός ὁ φωνή , ἀλλά οἷος ὁ ὁ  τῷ ἡγεμονικός πνεῦμα διατυπόω , δηλόω λέγω , “ ἐπιστρέφω , ’ ’ οὐ ὁ ἀκούω , ἀλλά ὁ βλέπω .
1064227	tlg4102.tlgX02.opp-grc1	ταὐτὸν γὰρ ἡ πνευματικὴ ἀκοὴ τῆ βλέψει, εἴτουν ὁράσει.	αὐτός γάρ ὁ  ἀκοή τῆ  ,   .
1064228	tlg4102.tlgX02.opp-grc1	διὸ καὶ τὴν φωνὴν λαλεῖν πρὸς αὐτὸν εἴρηκεν, ἀντὶ τοῦ διατυποῦν ὑποκείμενον.	διό καί ὁ φωνή λαλέω πρός αὐτός λέγω , ἀντί ὁ   .
1064229	tlg4102.tlgX02.opp-grc1	συνξακουστέον δὲ τούτοις τὸ ἄρθρον εἰς ἐντέλειαν τοῦ νοήματος·	δέ οὗτος ὁ ἄρθρον εἰς  ὁ νόημα ·
1064230	tlg4102.tlgX02.opp-grc1	ἱν ᾖ, τὴν φωνὴν τοῦ ὅστις ἐλάλει μετ’ ἐμοῦ.	εἰμί , ὁ φωνή ὁ ὅστις λαλέω μετά ἐμός .
1064231	tlg4102.tlgX02.opp-grc1	οὐ γὰρ ἡ φωνὴ ἡ ὁρατὴ, ἀλλ’ ὁ λαλῶν.	οὐ γάρ ὁ φωνή ὁ ὁρατός , ἀλλά ὁ λαλέω .
1064232	tlg4102.tlgX02.opp-grc1	οἱονεὶ, οὑ ἡ φωνὴ ἐλάλει μετ’ ἐμοῦ, τοῦτον ἐπέστρεψα βλέπειν.	, οὗ ὁ φωνή λαλέω μετά ἐμός , οὗτος ἐπιστρέφω βλέπω .
1064233	tlg4102.tlgX02.opp-grc1	οὕτω γὰρ συνταττόμενον τὸ ῥητὸν, σαφὲς ἃν καὶ ἀνελλειπὲς εἴη.	οὕτως γάρ συντάσσω ὁ ῥητός , σαφής  καί  εἰμί .
1064234	tlg4102.tlgX02.opp-grc1	Ἑπτὰ λυχνίας.	λυχνία .
1064235	tlg4102.tlgX02.opp-grc1	Αἱ ἑπτὰ λυχνίαι ὡσαύτως, ὡς προιὼν ἐρεῖ, αἱ ἑπτὰ ἐκκλησίαι εἰσὶν, πρὸς ἃς καὶ διακελεύεται γράφειν.	ὁ   ὡσαύτως , ὡς πρόειμι λέγω , ὁ  ἐκκλησία εἰμί , πρός ὅς καί διακελεύομαι γράφω .
1064236	tlg4102.tlgX02.opp-grc1	λυχνίας δὲ ἀυτὰς ὠνόμασεν οὐ λύχνους, ὡς τῆς λυχνίας οἰκεῖον φῶς οὐκ ἐχούσης, ἀλλ’ ὄχημα μόνον οὔσης τοῦ λύχνου ὃς ἔχει τὸ φῶς.	λυχνία δέ  ὀνομάζω οὐ λύχνος , ὡς ὁ λυχνία οἰκεῖος φάος  ἔχω , ἀλλά ὄχημα μόνος εἰμί ὁ λύχνος ὅς ἔχω ὁ φάος .
1064237	tlg4102.tlgX02.opp-grc1	διὸ καὶ ὁ ἱερὸς Ἀπόστολος Παῦλος παραινεῖ τοῖς συμμόρφοις Χριστοῦ διδασκάλοις,“ γίνεσθαι ὡς φωστῆρας ἐν κόσμῳ, λόγον ζωῆς“ ἐπέχοντας,” τουτέστι, δεξαμένους ὑπὸ τοῦ βρύοντος Χριστοῦ τὸ ἀκήρατον φῶς.	διό καί ὁ ἱερός  Παῦλος παραινέω ὁ  Χριστός διδάσκαλος , “ γίγνομαι ὡς  ἐν κόσμος , λόγος ζωή “ ἐπέχω , ”  ,  ὑπό ὁ  Χριστός ὁ ἀκήρατος φάος .
1064238	tlg4102.tlgX02.opp-grc1	πρὸς ὃν εἴρηται τὸ,“ φωτίζεις σὺ θαυμαστῶς ἀπὸ“ ὀρέων αἰωνίων,” ἀγγελικῶν ἴσως δυνάμεων.	πρός ὅς λέγω ὁ , “   θαυμαστός ἀπό “ ὄρος αἰώνιος , ”  ἴσος δύναμις .
1064239	tlg4102.tlgX02.opp-grc1	καὶ“ ἐξαπόστειλον τὸ “ φῶς σου καὶ τὴν ἀλήθειάν σου, καὶ“ ὁ φωτισμὸς τοῦ προσώπου “ σου Κύριε” τοῦ φωτίζοντος τοὺς πιστοὺς νοητῶς.	καί “  ὁ  φάος  καί ὁ ἀλήθεια  , καί “ ὁ  ὁ     ” ὁ  ὁ πιστός2  .
1064240	tlg4102.tlgX02.opp-grc1	μετόχους οὖν γενομένους τοιούτου φωτὸς, φωτίζειν προτρέπεται αὐτοὺς τῷ τῆς θεογνωσίας φωτί.	μέτοχος οὖν γίγνομαι τοιοῦτος φώς , φωτίζω προτρέπω αὐτός τῷ ὁ  φάος .
1064241	tlg4102.tlgX02.opp-grc1	Χρυσᾶς.	.
1064242	tlg4102.tlgX02.opp-grc1	Χρυσᾶς φησὶ χρηματίσαι τὰς λυχνίας, διὰ τὸ τίμιον καὶ ὑπεραῖρον τῶν ἀξιωθέντων δέξασθαι τὸ θεῖον σέλας.	φημί χρηματίζω ὁ λυχνία , διά ὁ τίμιος καί  ὁ ἀξιόω δέχομαι ὁ θεῖος σέλας .
1064243	tlg4102.tlgX02.opp-grc1	οἳ καὶ φωφστῆρες κατὰ τὸν Παῦλον ἐκλήθησαν λόγον ζωῆς ἔχοντες·	καί  κατά ὁ Παῦλος καλέω λόγος ζωή ἔχω ·
1064244	tlg4102.tlgX02.opp-grc1	ὥσπερ καὶ αἱ λυχνίαι ὄχημα λύχνων οὖσαι, αὐταὶ μὲν ἐξ ἑαυτῶν οὐκ ἔχουσι φῶς, κοινωνοὶ δέ πὼς εἰσὶ τῶν φωτίζειν ἀφ’ ἑαυτῶν λαχόντων.	ὥσπερ καί ὁ  ὄχημα λύχνος εἰμί , αὐτός μέν ἐκ ἑαυτοῦ οὐ ἔχω φάος ,  δέ πως εἰμί ὁ φωτίζω ἀπό ἑαυτοῦ λαγχάνω .
1064245	tlg4102.tlgX02.opp-grc1	Καὶ ἐν μέσῳ τῶν ἑπτὰ λυχνιῶν ὅμοιον Υἱῷ ἀνθρώπου.	καί ἐν μέσος ὁ  λυχνία ὅμοιος  ἄνθρωπος .
1064246	tlg4102.tlgX02.opp-grc1	Ὡς ἐπαγγειλάμενον δηλαδὴ ἐνοικήσειν καὶ ἐμπεριπατήσειν ἐν ἡμῖν, τὸν καὶ ἑαυτὸν δι’ ἡμᾶς ταπεινώσαντα ἄχρι τῆς τοῦ δούλου μορφῆς, καὶ γενόμενον καρπὸν γαστρὸς τῆς ἀπειρογάμου μητρός.	ὡς  δηλαδή  καί  ἐν ἐγώ , ὁ καί ἑαυτοῦ διά ἐγώ  ἄχρι ὁ ὁ δοῦλος μορφή , καί γίγνομαι καρπός γαστήρ ὁ  μήτηρ .
1064247	tlg4102.tlgX02.opp-grc1	ποδήρει δὲ αὐτὸν περιεστάλθαι καὶ περιεζῶσθαι πρὸς τοῖς μαστοῖς,“ ὡς ἱερέα,’’ φησὶ,“ κατὰ τὴν τάξιν Μελχισεδὲκ,” οὐ κατὰ τὴν τάξιν Ἀαρών·	δέ αὐτός  καί περιζώννυμι πρός ὁ μαστός , “ ὡς  , ’ ’ φημί , “ κατά ὁ τάξις  , ” οὐ κατά ὁ τάξις  ·
1064248	tlg4102.tlgX02.opp-grc1	ἐπεὶ μὴ κατὰ τὸν Μωϋσέως νόμον ἡ ἀπ’ αὐτοῦ παραδεδομένη ἡμῖν λατρεία, ἀλλὰ“ κατὰ τὴν Μελχισεδὲκ“ τάξιν’’ νεαράν.	ἐπεί μή κατά ὁ  νόμος ὁ ἀπό αὐτός   λατρεία , ἀλλά “ κατά ὁ  “ τάξις ’ ’  .
1064249	tlg4102.tlgX02.opp-grc1	περὶ οὗ καὶ Παῦλος ὁ θεῖος εἴρηκεν, ἀρχιερέα καὶ Ἀπόστολον δεδόσθαι ἡμῖν Χριστὸν ἱερουργοῦντα ἑαυτὸν, προσάγοντα τῷ Πατρὶ καὶ τῷ Πνεύματι τὴν ἡμετέραν τῆς πίστεως ὁμολογίαν.	περί οὗ καί Παῦλος ὁ θεῖος λέγω ,  καί  δίδωμι  Χριστός ἱερουργέω ἑαυτοῦ , προσάγω τῷ  καί τῷ  ὁ ἡμέτερος ὁ πίστις ὁμολογία .
1064250	tlg4102.tlgX02.opp-grc1	Καὶ περιεζωσμένον πρὸς τοῖς μαστοῖς.	καί περιζώννυμι πρός ὁ  .
1064251	tlg4102.tlgX02.opp-grc1	Πρὸς τοῖς μαστοῖς δὲ περιεζωσμένον, ἀλλ’ οὐ πρὸς τῇ ὀσφύι;	πρός ὁ  δέ περιζώννυμι , ἀλλά οὐ πρός ὁ ὀσφύς ;
1064252	tlg4102.tlgX02.opp-grc1	ὅτι μηδὲ ἐπιβατὸς οὗτος ταῖς ὑπὸ γαστρὶ ὀρέξεσιν, ἃς περιεσφίγχθαι τοῖς ἄλλοις ἀνθρώποις σωτήριον.	ὅτι2 μηδέ  οὗτος ὁ ὑπό γαστήρ ὄρεξις , ὅς  ὁ ἄλλος ἄνθρωπος σωτήριος .
1064253	tlg4102.tlgX02.opp-grc1	διὰ τοῦτο οὐδὲ πρὸς τῷ μὴ ἀπροσίτῳ ταύταις μορίῳ διὰ τὸν τούτῳ συμπεφυκότα κἂν ὑπὲρ λόγον Θεὸν, πρὸς τῷ στήθει δὲ καὶ τοῖς μαζοῖς, ὅπως καὶ τὸ ἄσχετον τῆς δικαίας καὶ θείας ὀργῆς ἡ φιλανθρωπία συνέχηται, καὶ ἡ τὰς δύο διαθήκας, ἤτοι τοὺς δεσποτικοὺς μαζοὺς ζωννῦσα, δειχθῇ ἀλήθεια, δι’ ὧν καὶ οἱ πιστοὶ τρέφονται.	διά οὗτος οὐδέ πρός τῷ μή  οὗτος μόριον διά ὁ οὗτος συμφύω ἐάν ὑπέρ λόγος θεός , πρός ὁ στῆθος δέ καί ὁ μαστός , ὅπως καί ὁ ἄσχετος ὁ δικαία καί θεῖος ὀργή ὁ φιλανθρωπία συνέχω , καί ὁ ὁ γε διαθήκη , ἤτοι ὁ δεσποτικός   , δείκνυμι ἀλήθεια , διά ὅς καί ὁ πιστός2 τρέφω .
1064254	tlg4102.tlgX02.opp-grc1	περὶ οὗ καὶ εἴρηται.	περί οὗ καί λέγω .
1064255	tlg4102.tlgX02.opp-grc1	“ ἔσται δικαιοσύνῃ ἐζωσμένος τὴν ὀσφῦν αὐτοῦ, καὶ ἀλη-“ θείᾳ ἠλειμμένος τὰς πλευρὰς αὐτοῦ.’	δικαιοσύνη  ὁ ὀσφύς αὐτός , καί  - “ θεία  ὁ πλευρά αὐτός . ’
1064256	tlg4102.tlgX02.opp-grc1	’ δικαιοσύνῃ δὲ τὴν ὀσφῦν, τῷ μὴ ὑπερβάθμιον τῆς λογικῆς φέρεσθαι φύσεως.	δικαιοσύνη δέ ὁ ὀσφύς , τῷ μή  ὁ λογικός φέρω φύσις .
1064257	tlg4102.tlgX02.opp-grc1	ἀληθείᾳ δὲ ἠλεῖφθαι τὰς πλευρὰς ὡσεὶ ἐλαίῳ θείῳ, τῷ τὸ ἀληθὲς τῆς περὶ τὸ οἰκεῖον πλάσμα φιλανθρωπίας παρρησιάζειν.	ἀλήθεια δέ  ὁ πλευρά ὡσεί ἔλαιον θεῖος , τῷ ὁ ἀληθής ὁ περί ὁ οἰκεῖος πλάσμα φιλανθρωπία  .
1064258	tlg4102.tlgX02.opp-grc1	Ζώνην χρυσῆν.	χρύσεος .
1064259	tlg4102.tlgX02.opp-grc1	Χρυσῆν τὴν ζώνην ὁρᾷ, τῶν κατὰ τὸν νόμον ἱερέων φάρεσι πεποικιλμένοις χρωμένων.	ὁ ζώνη ὁράω , ὁ κατά ὁ νόμος  φάρος  χράω2 .
1064260	tlg4102.tlgX02.opp-grc1	ἔδει γὰρ τὸ διάφορον φανῆναι δούλων καὶ σκιώδους νόμου, καὶ τῆς ἀληθείας.	δέω γάρ ὁ διάφορος φαίνω δοῦλος καί  νόμος , καί ὁ ἀλήθεια .
1064261	tlg4102.tlgX02.opp-grc1	Ἡ δὲ κεφαλὴ αὐτοῦ καὶ αἱ τρίχες λευκαί.	ὁ δέ κεφαλή αὐτός καί ὁ θρίξ λευκός .
1064262	tlg4102.tlgX02.opp-grc1	Τὸ γὰρ κατὰ Χριστὸν μυστήριον τιμαλφὲς, καὶ εἰ νέον τῇ ἐπιφανείᾳ καὶ δι’ ἡμᾶς, ἀλλὰ προαιώνιον τῇ εὐδοκίᾳ.	γάρ κατά Χριστός μυστήριον  , καί εἰ νέος ὁ ἐπιφάνεια καί διά  , ἀλλά  ὁ  .
1064263	tlg4102.tlgX02.opp-grc1	διὸ καὶ Παῦλός φησι περὶ αὐτοῦ.	διό καί  φημί περί αὐτός .
1064264	tlg4102.tlgX02.opp-grc1	“ τὸ μυστήριον τὸ ἀποκεκρυμμένον ἀπὸ“ τῶν αἰώνων, νῦν δὲ φανερωθὲν τοῖς ἁγίοις αὐτοῦ.	ὁ μυστήριον ὁ ἀποκρύπτω ἀπό “ ὁ αἰών , νῦν δέ  ὁ ἅγιος αὐτός .
1064265	tlg4102.tlgX02.opp-grc1	τοῦτο ὃ ἡ πολιὰ θρὶξ καὶ ὡσεὶ χιὼν ὑποσημαίνει.	οὗτος ὅς ὁ πολιός θρίξ καί ὡσεί χιών ὑποσημαίνω .
1064266	tlg4102.tlgX02.opp-grc1	Ὡς φλὸξ δὲ πυρὸς οἱ ὀφθαλμοὶ αὐτοῦ.	ὡς φλόξ δέ πῦρ ὁ ὀφθαλμός αὐτός .
1064267	tlg4102.tlgX02.opp-grc1	Ἢ τὸ φωτοειδὲς παραδηλοῦντες ὥσπερ ἡ φλόξ.	ὁ  παραδηλόω ὥσπερ ὁ φλόξ .
1064268	tlg4102.tlgX02.opp-grc1	διὸ καὶ ὁ Χριστός φησιν, “ ἐγώ εἰμι τὸ φῶς τοῦ κόσμου. ’	διό καί ὁ Χριστός φημί ,   εἰμί ὁ φάος ὁ κόσμος .
1064269	tlg4102.tlgX02.opp-grc1	’ ἣ τὸ καυστικόν τε καὶ τιμωρητικὸν ἀπειλοῦντες κατὰ τῶν ἐκκλησιῶν, αἷς τὰ τῆς Ἀποκαλύψεως διαπέμπεται, ὡς οὐ τέλεον τοῖς αὐτῷ νόμοις ἀκολουθούσαις.	’ ὁ ὁ  τε καί τιμωρητικός ἀπειλέω κατά ὁ  , ὅς ὁ ὁ  διαπέμπω , ὡς οὐ τελέω ὁ αὐτός νόμος  .
1064270	tlg4102.tlgX02.opp-grc1	Καὶ οἱ πόδες αὐτοῦ, ὅμοιοι χαλκολιβάνῳ.	καί ὁ πούς αὐτός , ὅμοιος  .
1064271	tlg4102.tlgX02.opp-grc1	Πόδας ἔχοντα τὸν θεάνθρωπου Ἰησοῦν ἀκουστέον ἀκολούθως τῷ θείῳ τῶν λόγων ἀνδρὶ Γρηγορίῳ, ὅτι μηδὲ γυμνῇ τῇ θεότητι ἡμῖν ἐπεδήμησεν, ἀλλὰ διὰ σαρκός.	ἔχω ὁ  Ἰησοῦς ἀκούω ἀκόλουθος ὁ θεῖος2 ὁ λόγος ἀνήρ  , ὅτι2 μηδέ γυμνός ὁ   ἐπιδημέω , ἀλλά διά σάρξ .
1064272	tlg4102.tlgX02.opp-grc1	διὰ μὲν τοῦ χαλκοῦ χρυσοειδοῦς ὄντως τῆς θείας φύσεως δηλουμένης, καὶ διὰ τὸ ἠχητικὸν, τοῦ κηρύγματος ἐκλαμβανομένου.	διά μέν ὁ χαλκός  ὄντως ὁ θεῖος φύσις  , καί διά ὁ  , ὁ κήρυγμα  .
1064273	tlg4102.tlgX02.opp-grc1	πόδας δὲ τοῦ Χριστοῦ καὶ θεμελίους τῆς ἐκκλησίας, καὶ τοὺς θείους Ἀποστόλους καθαροὺς μὲν καὶ αὐτοὺς τῷ πυρὶ τῶν πειρασμῶν ἀναφανέντας, εἰ καὶ πρὸ τούτου μετρίως.	πούς δέ ὁ Χριστός καί θεμέλιος ὁ ἐκκλησία , καί ὁ θεῖος   μέν καί αὐτός ὁ πῦρ ὁ  ἀναφαίνω , εἰ καί πρό οὗτος μέτριος .
1064274	tlg4102.tlgX02.opp-grc1	ἀλλ’ ὥσπερ ὁ διδάσκαλος Χριστὸς τῇ τῶν Ἰουδαίων ἀπειθείᾳ, οὕτω καὶ αὐτοὶ τῇ τῶν ἐθνῶν ἀγριότητι τὸ δοκίμιον ἑαυτῶν ὡς διὰ πυρὸς ἐπιδεδειγμένοι εἰσίν.	ἀλλά ὥσπερ ὁ διδάσκαλος  ὁ ὁ  ἀπείθεια , οὕτως καί αὐτός ὁ ὁ ἔθνος ἀγριότης ὁ δοκίμιος ἑαυτοῦ ὡς διά πῦρ  εἰμί .
1064275	tlg4102.tlgX02.opp-grc1	ὅτι δὲ καὶ ὁ Χριστὸς θεμέλιος, Κορινθίοις ὁ θεῖος γράφων Παῦλος, ἐχέγγυος τῷ λόγῳ πιστώσασθαι,“ θεμέλιον” φάσκων “ ἄλλον οὐδεὶς δύναται“ θεῖναι παρὰ τὸν κείμενον, ὅς ἐστι Χριστός.	ὅτι2 δέ καί ὁ  θεμέλιος ,  ὁ θεῖος γράφω Παῦλος , ἐχέγγυος τῷ λόγος πιστόω , “ θεμέλιος ” φάσκω  ἄλλος  δύναμαι “ θείνω παρά ὁ  , ὅς εἰμί  .
1064276	tlg4102.tlgX02.opp-grc1	χαλκολίβανον δὲ, εἴτε τὸν ἐν τῷ Λιβάνῳ τῷ ὄρει μεταλλευόμενον, ἐπειδὴ τούτῳ ἀφωμοίωται ὁ ἐνανθρωπήσας, φησὶν, εἴτε καὶ τὸν χαλκοειδῆ λίβανον νοητέον, ὃν ἰατρῶν παῖδες ἄρρενα καλοῦσιν, εὐώδεις καὶ αὐτὸν πυρὶ ὁμιλοῦντα ἀτμοὺς ἀποπέμποντα.	δέ , εἴτε ὁ ἐν ὁ Λίβανος τῷ   , ἐπεί οὗτος  ὁ  , φημί , εἴτε καί ὁ    , ὅς ἰατρός παῖς  καλέω , εὐωδέω καί αὐτός πῦρ ὁμιλέω ἀτμός ἀποπέμπω .
1064277	tlg4102.tlgX02.opp-grc1	καὶ ὅτι εὐώδεις καὶ Χριστὸς καὶ οἱ αὐτοῦ θεῖοι Ἀπόστολοι, ἡ ἐν ᾄσμασι νύμφη παραστῆσαι,“ ὀσμὴ φάσκουσα“ ἱματίων σου ὑπὲρ πάντα τὰ ἀρώ- “ ματα.	καί ὅτι2 εὐωδέω καί Χριστός καί ὁ αὐτός θεῖος  , ὁ ἐν  νύμφη παρίστημι , “ ὀσμή φάσκω “ ἱμάτιον  ὑπέρ πᾶς ὁ  -   .
