id	filename	tokens	lemmas
732492	tlg5034.tlg001a.perseus-grc1	τὸν δὲ μεταδρομάδην ἐπὶ Μυρτίλος ἤλασεν ἵππους, σὺν τῷ δ᾿ Οἰνόμαος προτενὲς δόρυ χειρὶ μεμαρπώς ἄξονος ἐν πλήμνῃσι παρακλιδὸν ἀγνυμένοιο πίπτεν ἐπεσσυμένος Πελοπήια νῶτα δαΐξαι.	ὁ δέ μεταδρομάδην ἐπί Μυρτίλος ἐλαύνω ἵππος , σύν τῷ  Οἰνόμαος προτενής δόρυ χείρ μάρπτω ἄξων ἐν πλήμνη παρακλιδόν ἄγνυμι πίπτω   νῶτον δαΐζω .
732493	tlg5034.tlg001a.perseus-grc1	127Ac.	A c .
732494	tlg5034.tlg001a.perseus-grc1	πέδασον ἔγχος:	πεδάω ἔγχος :
732495	tlg5034.tlg001a.perseus-grc1	Ἀμμώνιος ἔγχος Οἰνομάου τὸ ἅρμα ἤκουσεν.	ἔγχος Οἰνόμαος ὁ ἅρμα ἀκούω .
732496	tlg5034.tlg001a.perseus-grc1	119Aa.	A a .
732497	tlg5034.tlg001a.perseus-grc1	ἐς Ἆλιν:	εἰς Ἦλις :
732498	tlg5034.tlg001a.perseus-grc1	εἰς Ὀλυμπίαν·	εἰς Ὀλυμπία ·
732499	tlg5034.tlg001a.perseus-grc1	ὅτι τὸ χωρίον τῆς Ἤλιδος.	ὅτι2 ὁ χωρίον ὁ Ἦλις .
732500	tlg5034.tlg001a.perseus-grc1	135 b.	.
732501	tlg5034.tlg001a.perseus-grc1	κράτει δέ πέλασον:	κρατέω δέ πελάζω :
732502	tlg5034.tlg001a.perseus-grc1	τῇ νίκῃ δὲ πέλασον, ἵνα κρατήσω αὐτοῦ.	ὁ νίκη δέ πελάζω , ἵνα κρατέω αὐτός .
732503	tlg5034.tlg001a.perseus-grc1	127bQa.	b Q a .
732504	tlg5034.tlg001a.perseus-grc1	ἐπεὶ τρεῖς τε καὶ δέκα ἄνδρας ὀλέσσας:	ἐπεί  τε καί δέκα ἀνήρ ὄλλυμι :
732505	tlg5034.tlg001a.perseus-grc1	καὶ ἐν θρήνοις τὸν αὐτὸν ἀριθμὸν τίθησι τῶν ὑπὸ τοῦ Οἰνομάου ἀναιρεθέντων μνηστήρων( fr.	καί ἐν θρῆνος ὁ αὐτός ἀριθμός τίθημι ὁ ὑπό ὁ Οἰνόμαος ἀναιρέω μνηστήρ (  .
732506	tlg5034.tlg001a.perseus-grc1	135).	) .
732507	tlg5034.tlg001a.perseus-grc1	| πέφνε δὲ τρεῖς καὶ δέκα ἄνδρας·	θείνω δέ  καί δέκα ἀνήρ ·
732508	tlg5034.tlg001a.perseus-grc1	τετράτῳ δ᾿ αὐτὸς πεδάθη.	αὐτός  .
732509	tlg5034.tlg001a.perseus-grc1	129 EQb.	b .
732510	tlg5034.tlg001a.perseus-grc1	τρεῖς τε καὶ δέκα ἄνδρας ὀλέσας:	τε καί δέκα ἀνήρ ὄλλυμι :
732511	tlg5034.tlg001a.perseus-grc1	οἱ ἀναιρεθέντες οὗτοί εἰσι·	ὁ ἀναιρέω οὗτος εἰμί ·
732512	tlg5034.tlg001a.perseus-grc1	Μέρμνης·	·
732513	tlg5034.tlg001a.perseus-grc1	Ἱππόθοος·	Ἱππόθοος ·
732514	tlg5034.tlg001a.perseus-grc1	Πέλοψ ὁ Ὀπούντιος·	Πέλοψ ὁ Ὀπούντιος ·
732515	tlg5034.tlg001a.perseus-grc1	Ἀκαρνάν·	·
732516	tlg5034.tlg001a.perseus-grc1	Εὐρύμαχος·	Εὐρύμαχος ·
732517	tlg5034.tlg001a.perseus-grc1	Εὐρύλοχος·	Εὐρύλοχος ·
732518	tlg5034.tlg001a.perseus-grc1	Αὐτομέδων·	Αὐτομέδων ·
732519	tlg5034.tlg001a.perseus-grc1	Λάσιος·	·
732520	tlg5034.tlg001a.perseus-grc1	Χάλκων·	·
732521	tlg5034.tlg001a.perseus-grc1	Τρικόρωνος·	·
732522	tlg5034.tlg001a.perseus-grc1	Ἀλκάθους ὁ Πορθάονος·	ὁ  ·
732523	tlg5034.tlg001a.perseus-grc1	Ἀριστόμαχος·	Ἀριστόμαχος ·
732524	tlg5034.tlg001a.perseus-grc1	Κρόκαλος.	.
732525	tlg5034.tlg001a.perseus-grc1	τούτῳ τῷ ἀριθμῷ τῶν ἀπολομένων μνηστήρων καὶ Ἡσίοδος( fr.	οὗτος ὁ ἀριθμός ὁ ἀπόλλυμι μνηστήρ καί Ἡσίοδος (  .
732526	tlg5034.tlg001a.perseus-grc1	165) καὶ Ἐπιμενίδης(FHG IV, 405) μαρτυρεῖ:	) καί Ἐπιμενίδης ( F H G  ,  ) μαρτυρέω :
732527	tlg5034.tlg001a.perseus-grc1	c.	.
732528	tlg5034.tlg001a.perseus-grc1	τινὲς δὲ οὕτως αὐτούς φασι ιε΄·	δέ οὕτως αὐτός φημί  ·
732529	tlg5034.tlg001a.perseus-grc1	Μέρμνην·	·
732530	tlg5034.tlg001a.perseus-grc1	Ἱππόστρατον·	·
732531	tlg5034.tlg001a.perseus-grc1	Αἰολοπέα·	·
732532	tlg5034.tlg001a.perseus-grc1	Πείραντα·	Πείρας ·
732533	tlg5034.tlg001a.perseus-grc1	Ἀκαρνᾶνα·	Ἀκαρνάν ·
732534	tlg5034.tlg001a.perseus-grc1	Ἱππομέδοντα·	Ἱππομέδων ·
732535	tlg5034.tlg001a.perseus-grc1	Ἀλκάθουν·	Ἀλκάθοος ·
732536	tlg5034.tlg001a.perseus-grc1	Εὐρύαλον·	Εὐρύαλος ·
732537	tlg5034.tlg001a.perseus-grc1	Εὐρύμαχον·	Εὐρύμαχος ·
732538	tlg5034.tlg001a.perseus-grc1	Κρόκαλον·	·
732539	tlg5034.tlg001a.perseus-grc1	Ἀκρόκομον·	·
732540	tlg5034.tlg001a.perseus-grc1	Σκόπελον·	·
732541	tlg5034.tlg001a.perseus-grc1	Λυκούριον·	·
732542	tlg5034.tlg001a.perseus-grc1	Λάσιον·	·
732543	tlg5034.tlg001a.perseus-grc1	Χάλκωνα.	.
732544	tlg5034.tlg001a.perseus-grc1	d.	.
732545	tlg5034.tlg001a.perseus-grc1	τινὲς δὲ τοὺς ιγ΄ οὕτως·	δέ ὁ  οὕτως ·
732546	tlg5034.tlg001a.perseus-grc1	Μέρμνωνα·	·
732547	tlg5034.tlg001a.perseus-grc1	Ἱππόθοον·	Ἱππόθοος ·
732548	tlg5034.tlg001a.perseus-grc1	Πέλοπα τὸν Ὀπούντιον·	Πέλοψ ὁ Ὀπούντιος ·
732549	tlg5034.tlg001a.perseus-grc1	Εὐρύμαχον·	Εὐρύμαχος ·
732550	tlg5034.tlg001a.perseus-grc1	Εὐρύλοχον·	Εὐρύλοχος ·
732551	tlg5034.tlg001a.perseus-grc1	Ἱππομέδοντα·	Ἱππομέδων ·
732552	tlg5034.tlg001a.perseus-grc1	Λάσιον·	·
732553	tlg5034.tlg001a.perseus-grc1	Χάλκωνα·	·
732554	tlg5034.tlg001a.perseus-grc1	Αἰόλιον·	·
732555	tlg5034.tlg001a.perseus-grc1	Τρικόρωνον·	·
732556	tlg5034.tlg001a.perseus-grc1	Ἀκαρνᾶνα·	Ἀκαρνάν ·
732557	tlg5034.tlg001a.perseus-grc1	Ἀλκάθουν·	Ἀλκάθοος ·
732558	tlg5034.tlg001a.perseus-grc1	Ἀριστόμαχον.	Ἀριστόμαχος .
732559	tlg5034.tlg001a.perseus-grc1	e.	.
732560	tlg5034.tlg001a.perseus-grc1	ἄλλοι δὲ ἓξ εἶναι λέγουσιν οὕτως·	ἄλλος δέ  εἰμί λέγω οὕτως ·
732561	tlg5034.tlg001a.perseus-grc1	Τρικόρωνον·	·
732562	tlg5034.tlg001a.perseus-grc1	Ἀριστόμαχον·	Ἀριστόμαχος ·
732563	tlg5034.tlg001a.perseus-grc1	Κυριάνοντα·	·
732564	tlg5034.tlg001a.perseus-grc1	Αἴολον·	Αἴολος ·
732565	tlg5034.tlg001a.perseus-grc1	Πελάγοντα·	Πελάγων ·
732566	tlg5034.tlg001a.perseus-grc1	Κρόνιον.	.
732567	tlg5034.tlg001a.perseus-grc1	119E 127aQa.	E  a Q a .
732568	tlg5034.tlg001a.perseus-grc1	ὁ μέγας δὲ κίνδυνος:	ὁ μέγας δέ κίνδυνος :
732569	tlg5034.tlg001a.perseus-grc1	ὁ περὶ τῆς ψυχῆς δηλονότι.	ὁ περί ὁ ψυχή  .
732570	tlg5034.tlg001a.perseus-grc1	b.	.
732571	tlg5034.tlg001a.perseus-grc1	οἷον, οὐδεὶς ἄναλκις ὑπομένει περὶ τῆς ψυχῆς κινδυνεύειν, ἀλλ᾿ ἔστι τὸ τοιοῦτον ἀνδρὸς ἀλκίμου.	οἷος ,  ἄναλκις ὑπομένω περί ὁ ψυχή κινδυνεύω ,  εἰμί ὁ  ἀνήρ ἄλκιμος .
732572	tlg5034.tlg001a.perseus-grc1	ὅμοιον τῷ παρ’ Ὁμήρῳ(M 246)·	ὅμοιος τῷ παρά Ὅμηρος ( M  ) ·
732573	tlg5034.tlg001a.perseus-grc1	σοὶ δ᾿ οὐ δέος ἔστ᾿ ἀπολέσθαι·	οὐ δέος  ἀπόλλυμι ·
732574	tlg5034.tlg001a.perseus-grc1	οὐ γάρ τοι κραδίη μενεδήιος οὐδὲ μαχήμων.	οὐ γάρ τοι καρδία μενεδήιος οὐδέ μαχήμων .
732575	tlg5034.tlg001a.perseus-grc1	c.	.
732576	tlg5034.tlg001a.perseus-grc1	ἄλλως·	ἄλλος ·
732577	tlg5034.tlg001a.perseus-grc1	τὰ δὲ ἐπικίνδυνα τῶν πραγμάτων οὐ δεῖται ἀτόλμων καὶ ἀθλίων ἀνθρώπων.	ὁ δέ ἐπικίνδυνος ὁ πρᾶγμα οὐ δέω ἀτολμόω καί ἄθλιος ἄνθρωπος .
732578	tlg5034.tlg001a.perseus-grc1	d.	.
732579	tlg5034.tlg001a.perseus-grc1	ἢ οὕτως·	τίη οὕτως ·
732580	tlg5034.tlg001a.perseus-grc1	τὸν ἀνδρεῖον μέγας κίνδυνος καταλαμβάνει.	ὁ ἀνδρεῖος μέγας κίνδυνος καταλαμβάνω .
732581	tlg5034.tlg001a.perseus-grc1	a.	.
732582	tlg5034.tlg001a.perseus-grc1	θανεῖν δ᾿ οἷς ἀνάγκα:	ἀποθνῄσκω  ὅς  :
732583	tlg5034.tlg001a.perseus-grc1	ἐν δὲ τοῖς ἀνθρώποις, οἷς ἐξ ἀνάγκης τὸ θανεῖν, διὰ τί δή τις ἄδοξον τὸ γῆρας ἐν ἀφανείᾳ καὶ ἀδοξίᾳ καθεζόμενος τήκει καὶ καταναλίσκει μάτην, πάντων τῶν καλῶν| ἀμέτοχος ὑπάρχων;	ἐν δέ ὁ ἄνθρωπος , ὅς ἐκ ἀνάγκη ὁ ἀποθνῄσκω , διά τίς δή τις ἄδοξος ὁ γῆρας ἐν ἀφάνεια καί ἀδοξία   καί  μάτην , πᾶς ὁ καλός | ἀμέτοχος ὑπάρχω ;
732584	tlg5034.tlg001a.perseus-grc1	b.	.
732585	tlg5034.tlg001a.perseus-grc1	ἄλλως·	ἄλλος ·
732586	tlg5034.tlg001a.perseus-grc1	οἷς ἀποθανεῖν ἀνάγκη, τί καί τις καθεζόμενος ὑπὸ τοῦ ἀνωνύμου γήρως ἕψοιτο;	ἀποθνῄσκω ἀνάγκη , τίς καί τις  ὑπό ὁ ἀνώνυμος γῆρας  ;
732587	tlg5034.tlg001a.perseus-grc1	τὸ δὲ ἐν σκότῳ καθήμενος, ἀντὶ τοῦ ἀκινησίᾳ καὶ ἀκλείᾳ καθεστώς.	ὁ δέ ἐν σκότος  , ἀντί ὁ  καί  καθίστημι .
732588	tlg5034.tlg001a.perseus-grc1	c.	.
732589	tlg5034.tlg001a.perseus-grc1	ἄλλως·	ἄλλος ·
732590	tlg5034.tlg001a.perseus-grc1	εἰ δεῖ ἀποθανεῖν τὸν ἄνθρωπον, ἄξιον αὐτὸν γενναίως ἢ ἀγεννῶς βιώσαντα τελευτᾶν.	εἰ δέω ἀποθνῄσκω ὁ ἄνθρωπος , ἄξιος αὐτός γενναῖος ἤ ἀγεννής βιόω τελευτάω .
732591	tlg5034.tlg001a.perseus-grc1	d.	.
732592	tlg5034.tlg001a.perseus-grc1	ἕψοι δὲ, ἀντὶ τοῦ ἕψοιτο·	δέ , ἀντί ὁ  ·
732593	tlg5034.tlg001a.perseus-grc1	οὐ γὰρ ἕψει τις τὸ γῆρας, ἀλλ᾿ ἕψεται ὑπ’ αὐτοῦ.	οὐ γάρ  τις ὁ γῆρας ,  ἕπομαι ὑπό αὐτός .
732594	tlg5034.tlg001a.perseus-grc1	e.	.
732595	tlg5034.tlg001a.perseus-grc1	ἀνώνυμον δὲ, τὸ ἐν ἀπραξίᾳ καὶ ἀκλεὲς ὑπάρχον.	ἀνώνυμος δέ , ὁ ἐν ἀπραξία καί ἀκλεής ὑπάρχω .
732596	tlg5034.tlg001a.perseus-grc1	f.	.
732597	tlg5034.tlg001a.perseus-grc1	ἄλλως·	ἄλλος ·
732598	tlg5034.tlg001a.perseus-grc1	ἐπειδὴ πρόκειται τὸ ἀποθανεῖν, διὰ τί μὴ μετὰ δόξης τελευτῶμεν, γενναῖόν τι τολμῶντες;	ἐπεί πρόκειμαι ὁ ἀποθνῄσκω , διά τίς μή μετά δόξα  , γενναῖος  τολμάω ;
732599	tlg5034.tlg001a.perseus-grc1	a.	.
732600	tlg5034.tlg001a.perseus-grc1	ἀλλ᾿ ἐμοὶ μὲν οὗτος ἄεθλος:	μέν οὗτος ἆθλος :
732601	tlg5034.tlg001a.perseus-grc1	ἀλλ᾿ ἐμοὶ μὲν ὑπὲρ τοῦ γάμου κινδυνεῦσαι πρόκειται, σοὶ δὲ τῇ γνώμῃ τὸ πέρας ἐπιθεῖναι.	μέν ὑπέρ ὁ γάμος κινδυνεύω πρόκειμαι ,  δέ ὁ γνώμη ὁ πέρας ἐπιτίθημι .
732602	tlg5034.tlg001a.perseus-grc1	b.	.
732603	tlg5034.tlg001a.perseus-grc1	ἄλλως·	ἄλλος ·
732604	tlg5034.tlg001a.perseus-grc1	ἐάν τε συμπράσσῃς, ὦ Πόσειδον, ἐάν τε μὴ, ἐγὼ ὑπομενῶ τοῦτον τὸν ἆθλον τοῦ γάμου.	ἐάν τε  , ὦ Ποσειδῶν , ἐάν τε μή ,  ὑπομένω οὗτος ὁ ἆθλος ὁ γάμος .
732605	tlg5034.tlg001a.perseus-grc1	137A τὺ δὲ πρᾶξιν φίλαν:	A  δέ πρᾶξις φίλος :
732606	tlg5034.tlg001a.perseus-grc1	σὺ μέντοι δίδου τὴν νίκην καὶ τὴν εὐπραξίαν.	δίδωμι ὁ νίκη καί ὁ εὐπραξία .
732607	tlg5034.tlg001a.perseus-grc1	142 a.	.
732608	tlg5034.tlg001a.perseus-grc1	ὣς ἔνεπεν:	ὡς ἐνέπω :
732609	tlg5034.tlg001a.perseus-grc1	οὕτως εἶπεν.	οὕτως λέγω .
732610	tlg5034.tlg001a.perseus-grc1	b.	.
732611	tlg5034.tlg001a.perseus-grc1	οὐδ᾿ ἀκράντοις ἐφάψατο ἔπεσι:	ἄκραντος ἐφάπτω ἔπος :
732612	tlg5034.tlg001a.perseus-grc1	ἀντὶ τοῦ, οὐδὲ ἀκράντων ἐπῶν.	ἀντί ὁ , οὐδέ  ἔπος .
732613	tlg5034.tlg001a.perseus-grc1	c.	.
732614	tlg5034.tlg001a.perseus-grc1	οὐδὲ ἀτελειώτοις ἐφήψατο λόγοις·	οὐδέ  ἐφάπτω λόγος ·
732615	tlg5034.tlg001a.perseus-grc1	παρέσχε γὰρ αὐτῷ ἃ ἐβούλετο·	παρέχω γάρ αὐτός ὅς βούλομαι ·
732616	tlg5034.tlg001a.perseus-grc1	ἐνίκησε γὰρ καὶ ἔλαβε τὴν Ἱπποδάμειαν πρὸς γάμον.	νικάω γάρ καί λαμβάνω ὁ Ἱπποδάμεια πρός γάμος .
732617	tlg5034.tlg001a.perseus-grc1	a.	.
732618	tlg5034.tlg001a.perseus-grc1	τὸν μὲν ἀγάλλων θεός:	ὁ μέν ἀγάλλω θεός :
732619	tlg5034.tlg001a.perseus-grc1	τοῦτον μὲν οὖν, φησι, τὸν Πέλοπα, κοσμῶν καὶ αὔξων, ἔδωκεν αὐτῷ τό τε χρυσοῦν ἅρμα καὶ τοὺς ταχεῖς ἵππους.	οὗτος μέν οὖν , φημί , ὁ Πέλοψ , κόσμος καί  , δίδωμι αὐτός ὁ τε χρύσεος ἅρμα καί ὁ ταχύς ἵππος .
732620	tlg5034.tlg001a.perseus-grc1	b.	.
732621	tlg5034.tlg001a.perseus-grc1	ἀγάλλων:	ἀγάλλω :
732622	tlg5034.tlg001a.perseus-grc1	κοσμῶν, ὡς ἤδη, ἅτε θεὸς, πεπεισμένος μένος περὶ τῆς νίκης.	κόσμος , ὡς ἤδη , ἅτε  , πείθω μένος περί ὁ νίκη .
732623	tlg5034.tlg001a.perseus-grc1	144Ac.	A c .
732624	tlg5034.tlg001a.perseus-grc1	( ἀγάλλων :	( ἀγάλλω
732625	tlg5034.tlg001a.perseus-grc1	) ποιῶν ἀγάλλεσθαι ἢ ἀγαλλόμενος.	) ποιέω ἀγάλλω τίη ἀγάλλω .
732626	tlg5034.tlg001a.perseus-grc1	a.	.
732627	tlg5034.tlg001a.perseus-grc1	ἕλεν δ᾿ Οἰνομάου:	αἱρέω  Οἰνόμαος :
732628	tlg5034.tlg001a.perseus-grc1	ἐνίκησεν.	νικάω .
732629	tlg5034.tlg001a.perseus-grc1	b.	.
732630	tlg5034.tlg001a.perseus-grc1	.	.
732631	tlg5034.tlg001a.perseus-grc1	.	.
732632	tlg5034.tlg001a.perseus-grc1	.	.
732633	tlg5034.tlg001a.perseus-grc1	.	.
732634	tlg5034.tlg001a.perseus-grc1	Οἰνόμαον.	Οἰνόμαος .
732635	tlg5034.tlg001a.perseus-grc1	ἕλε:	αἱρέω :
732636	tlg5034.tlg001a.perseus-grc1	ἐφόνευσε.	φονεύω .
732637	tlg5034.tlg001a.perseus-grc1	ἢ ἔλαβε τὴν Ἱπποδάμειαν, ὡς τὸ ἔχω οἰκῶ καὶ συνοικῶ.	τίη λαμβάνω ὁ Ἱπποδάμεια , ὡς ὁ ἔχω οἰκέω καί  .
732638	tlg5034.tlg001a.perseus-grc1	παρθένον τε σύνευνον:	παρθένος τε σύνευνος :
732639	tlg5034.tlg001a.perseus-grc1	ἀπὸ κοινοῦ τὸ ἕλεν.	ἀπό κοινός ὁ αἱρέω .
732640	tlg5034.tlg001a.perseus-grc1	145 a.	.
732641	tlg5034.tlg001a.perseus-grc1	ἃ τέκε λαγέτας ἓξ:	ὅς τίκτω λαγέτας  :
732642	tlg5034.tlg001a.perseus-grc1	ἥτις Ἱπποδάμεια.	ὅστις Ἱπποδάμεια .
732643	tlg5034.tlg001a.perseus-grc1	b.	.
732644	tlg5034.tlg001a.perseus-grc1	λαγέτας, ἡγεμόνας.	λαγέτας , ἡγεμονεύς .
732645	tlg5034.tlg001a.perseus-grc1	τῶν λαῶν ἡγουμένους.	ὁ λαός  .
732646	tlg5034.tlg001a.perseus-grc1	c.	.
732647	tlg5034.tlg001a.perseus-grc1	λέγει δὲ Ἀτρέα·	λέγω δέ Ἀτρεύς ·
732648	tlg5034.tlg001a.perseus-grc1	Θυέστην·	Θυέστης ·
732649	tlg5034.tlg001a.perseus-grc1	Πιτθέα·	Πιτθεύς ·
732650	tlg5034.tlg001a.perseus-grc1	Ἀλκάθουν·	Ἀλκάθοος ·
732651	tlg5034.tlg001a.perseus-grc1	Πλεισθένην·	·
732652	tlg5034.tlg001a.perseus-grc1	Χρύσιππον.	Χρύσιππος .
732653	tlg5034.tlg001a.perseus-grc1	d.	.
732654	tlg5034.tlg001a.perseus-grc1	ἄλλως·	ἄλλος ·
732655	tlg5034.tlg001a.perseus-grc1	Ἀτρεύς·	Ἀτρεύς ·
732656	tlg5034.tlg001a.perseus-grc1	Θυέστης·	Θυέστης ·
732657	tlg5034.tlg001a.perseus-grc1	Ἀλπάθους·	·
732658	tlg5034.tlg001a.perseus-grc1	Ἵππαλκμος·	·
732659	tlg5034.tlg001a.perseus-grc1	Πιτθεύς·	Πιτθεύς ·
732660	tlg5034.tlg001a.perseus-grc1	Δίας·	·
732661	tlg5034.tlg001a.perseus-grc1	ἢ Χρύσιππος, ἐξ Ἀξιόχης νύμφης·	τίη Χρύσιππος , ἐκ  νύμφη ·
732662	tlg5034.tlg001a.perseus-grc1	καὶ Πλεισθένης, ἐξ ἄλλης.	καί Πλεισθένης , ἐκ  .
732663	tlg5034.tlg001a.perseus-grc1	e.	.
732664	tlg5034.tlg001a.perseus-grc1	τινὲς δὲ οὕτως·	δέ οὕτως ·
732665	tlg5034.tlg001a.perseus-grc1	Ἀτρέα·	Ἀτρεύς ·
732666	tlg5034.tlg001a.perseus-grc1	Θυέστην·	Θυέστης ·
732667	tlg5034.tlg001a.perseus-grc1	Ἵππαλκμον·	·
732668	tlg5034.tlg001a.perseus-grc1	Πλεισθένην·	·
732669	tlg5034.tlg001a.perseus-grc1	Πιτθέα·	Πιτθεύς ·
732670	tlg5034.tlg001a.perseus-grc1	Πέλοπα τὸν νεώτερον.	Πέλοψ ὁ νεώτερος .
732671	tlg5034.tlg001a.perseus-grc1	126Af.	A f .
732672	tlg5034.tlg001a.perseus-grc1	( λαγέτας :	( λαγέτας
732673	tlg5034.tlg001a.perseus-grc1	) ἡγεμόνας.	) ἡγεμονεύς .
732674	tlg5034.tlg001a.perseus-grc1	ἀρεταῖσι μεμαότας:	ἀρετή μέμονα :
732675	tlg5034.tlg001a.perseus-grc1	ἐπιθυμοῦντας τῆς ἀρετῆς καὶ ταύτης ἀντεχομένους.	ἐπιθυμέω ὁ ἀρετή καί οὗτος ἀντέχω .
732676	tlg5034.tlg001a.perseus-grc1	148 a.	.
732677	tlg5034.tlg001a.perseus-grc1	νῦν δ᾿ ἐν αἱμακουρίαις:	νῦν  ἐν αἱμακουρία :
732678	tlg5034.tlg001a.perseus-grc1	Βοιωτικὴ ἡ φωνή.	ὁ φωνή .
732679	tlg5034.tlg001a.perseus-grc1	Βοιωτοὶ γὰρ αἱμακουρίας τὰ τῶν νεκρῶν ἐναγίσματα λέγουσιν.	Βοιωτός γάρ  ὁ ὁ νεκρός ἐνάγισμα λέγω .
732680	tlg5034.tlg001a.perseus-grc1	b.	.
732681	tlg5034.tlg001a.perseus-grc1	ὁ δὲ νοῦς·	ὁ δέ νόος ·
732682	tlg5034.tlg001a.perseus-grc1	ἐπὶ δὲ τοῦ παρόντος ὁ Πέλοψ ἐναγισμοῖς καὶ θυσίαις τελευτήσας τιμᾶται παρὰ τοῖς τοῦ Ἀλφειοῦ ῥεύμασι περισημότατον ἔχων μνῆμα παρὰ τῷ πολυξένῳ βωμῷ.	ἐπί δέ ὁ πάρειμι ὁ Πέλοψ  καί θυσία τελευτάω  παρά ὁ ὁ Ἀλφειός ῥεῦμα  ἔχω μνῆμα παρά ὁ  βωμός .
732683	tlg5034.tlg001a.perseus-grc1	c.	.
732684	tlg5034.tlg001a.perseus-grc1	περιφραστικῶς οὖν ταῦτά φησιν ἀντὶ τοῦ ἀπέθανεν.	οὖν  φημί ἀντί ὁ ἀποθνῄσκω .
732685	tlg5034.tlg001a.perseus-grc1	149Ad.	A d .
732686	tlg5034.tlg001a.perseus-grc1	ἄλλως·	ἄλλος ·
732687	tlg5034.tlg001a.perseus-grc1	αἱμακουρίαις:	αἱμακουρία :
732688	tlg5034.tlg001a.perseus-grc1	τοῖς μεθ’ αἱμάτων γινομένοις ἐναγισμοῖς.	ὁ μετά αἷμα   .
732689	tlg5034.tlg001a.perseus-grc1	κατ’ ἐνιαυτὸν δὲ ἐγίνοντο τῷ Πέλοπι, ὡς καὶ τοῖς λοιποῖς.	κατά ἐνιαυτός δέ γίγνομαι τῷ Πέλοψ , ὡς καί ὁ λοιπός .
732690	tlg5034.tlg001a.perseus-grc1	ἡ δὲ ἐτυμολογία ἀπὸ τοῦ κορέννυσθαι τὰς ψυχὰς αἵματος.	ὁ δέ  ἀπό ὁ κορέννυμι ὁ ψυχή αἷμα .
732691	tlg5034.tlg001a.perseus-grc1	πόρῳ κλιθείς:	πόρος κλίνω :
732692	tlg5034.tlg001a.perseus-grc1	τῷ ῥεύματι.	τῷ ῥεῦμα .
732693	tlg5034.tlg001a.perseus-grc1	146 a.	.
732694	tlg5034.tlg001a.perseus-grc1	τύμβον ἀμφίπολον ἔχων:	τύμβος ἀμφίπολος ἔχω :
732695	tlg5034.tlg001a.perseus-grc1	τινές φασι μὴ μνῆμα, ἀλλ᾿ ἱερὸν εἶναι τοῦ Πέλοπος, καὶ πρὸ τοῦ Διὸς αὐτῷ τοὺς Ἠλείους θύειν,| τοῦ Ἡρακλέους πρώτου κατὰ τιμὴν τοῦτο πεποιηκότος.	τις φημί μή μνῆμα ,  ἱερός εἰμί ὁ Πέλοψ , καί πρό ὁ Ζεύς αὐτός ὁ  θύω , | ὁ Ἡρακλέης πρῶτος κατά τιμή οὗτος ποιέω .
732696	tlg5034.tlg001a.perseus-grc1	b.	.
732697	tlg5034.tlg001a.perseus-grc1	ἀμφίπολον δέ τινες τὸν περιπολούμενον, διὰ τὸ ἐν μέσῃ εἶναι τῇ πόλει·	ἀμφίπολος δέ τις ὁ  , διά ὁ ἐν μέσος εἰμί ὁ πόλις ·
732698	tlg5034.tlg001a.perseus-grc1	οἱ γὰρ οἰκισταὶ ἐν μέσαις ταῖς πόλεσιν ἐθάπτοντο ἐξ ἔθους.	ὁ γάρ οἰκιστής ἐν μέσος ὁ πόλις  ἐκ ἔθος .
732699	tlg5034.tlg001a.perseus-grc1	c.	.
732700	tlg5034.tlg001a.perseus-grc1	ἄλλοι δὲ πολούμενον ὑπὸ τῶν ἀγωνιζομένων·	ἄλλος δέ  ὑπό ὁ  ·
732701	tlg5034.tlg001a.perseus-grc1	ἐν γὰρ τῷ σταδίῳ ἐστὶν αὐτῷ ὁ τάφος.	ἐν γάρ τῷ στάδιον εἰμί αὐτός ὁ τάφος .
732702	tlg5034.tlg001a.perseus-grc1	d.	.
732703	tlg5034.tlg001a.perseus-grc1	περιπολούμενον, ὡς τῶν ἐπιφοιτώντων διὰ τὸ ἄγαν τῆς κατασκευῆς ἐκπρεπὲς κύκλῳ περιιόντων καὶ θεωμένων.	, ὡς ὁ ἐπιφοιτάω διά ὁ ἄγαν ὁ κατασκευή ἐκπρεπής κύκλος περίειμι2 καί  .
732704	tlg5034.tlg001a.perseus-grc1	e.	.
732705	tlg5034.tlg001a.perseus-grc1	ἔνιοι δὲ ὅτι οἱ δρομεῖς εἰς τὸν τάφον τοῦ Πέλοπος ἔκαμπτον.	ἔνιοι δέ ὅτι2 ὁ δρομεύς εἰς ὁ τάφος ὁ Πέλοψ  .
732706	tlg5034.tlg001a.perseus-grc1	f.	.
732707	tlg5034.tlg001a.perseus-grc1	ἀμφίπολον:	ἀμφίπολος :
732708	tlg5034.tlg001a.perseus-grc1	διὰ τὸ ἐν μέσῃ εἶναι τῇ πόλει.	διά ὁ ἐν μέσος εἰμί ὁ πόλις .
732709	tlg5034.tlg001a.perseus-grc1	a.	.
732710	tlg5034.tlg001a.perseus-grc1	πολυξενωτάτῳ παρὰ βωμῷ:	πολύξενος παρά βωμός :
