50001001001|Παῦλος|None|CL|id="n50001001001"|ref="PHP 1:1!1"|Cat="noun"|Start="0"|End="0"|StrongNumber="3972"|UnicodeLemma="Παῦλος"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-NSM"|Type="Proper"|morphId="50001001001"|NormalizedForm="Παῦλος"|Case="Nominative"|Unicode="Παῦλος"|FormalTag="N-NSM"|nodeId="500010010010010"|Gloss="Paul"|LexDomain="093001"|LN="93.294a"
50001018002|γάρ;|50001018001|conj|id="n50001018002"|ref="PHP 1:18!2"|Cat="conj"|Start="0"|End="0"|StrongNumber="1063"|UnicodeLemma="γάρ"|FunctionalTag="CONJ"|Type=""|morphId="50001018002"|NormalizedForm="γάρ"|Unicode="γάρ;"|FormalTag="CONJ"|nodeId="500010180020010"|Gloss="then"|LexDomain="091001"|LN="91.1"
50001018001|τί|None|CL|id="n50001018001"|ref="PHP 1:18!1"|Cat="pron"|Start="1"|End="1"|StrongNumber="5101"|UnicodeLemma="τίς"|Gender="Neuter"|Number="Singular"|FunctionalTag="I-NSN"|Type="Interrogative"|morphId="50001018001"|NormalizedForm="τί"|Case="Nominative"|Unicode="τί"|FormalTag="I-NSN"|nodeId="500010180010010"|Gloss="What"|LexDomain="092004"|LN="92.14"
50001018003|πλὴν|50001018012|conj|id="n50001018003"|ref="PHP 1:18!3"|Cat="conj"|Start="0"|End="0"|StrongNumber="4133"|UnicodeLemma="πλήν"|FunctionalTag="ADV"|Type=""|morphId="50001018003"|NormalizedForm="πλήν"|Unicode="πλὴν"|FormalTag="ADV"|nodeId="500010180030010"|Gloss="Only"|LexDomain="089023"|LN="89.130"
50001018004|ὅτι|50001018012|conj|id="n50001018004"|ref="PHP 1:18!4"|Cat="conj"|Start="1"|End="1"|StrongNumber="3754"|UnicodeLemma="ὅτι"|FunctionalTag="CONJ"|Type=""|morphId="50001018004"|NormalizedForm="ὅτι"|Unicode="ὅτι"|FormalTag="CONJ"|nodeId="500010180040010"|Gloss="that"|LexDomain="090006"|LN="90.21"
50001018005|παντὶ|50001018006|adjp|id="n50001018005"|ref="PHP 1:18!5"|Cat="adj"|Start="2"|End="2"|StrongNumber="3956"|UnicodeLemma="πᾶς"|Gender="Masculine"|Number="Singular"|FunctionalTag="A-DSM"|Type=""|morphId="50001018005"|NormalizedForm="παντί"|Case="Dative"|Unicode="παντὶ"|FormalTag="A-DSM"|nodeId="500010180050010"|Gloss="in every"|LexDomain="059003"|LN="59.23"
50001018006|τρόπῳ,|50001018012|ADV|id="n50001018006"|ref="PHP 1:18!6"|Cat="noun"|Start="3"|End="3"|StrongNumber="5158"|UnicodeLemma="τρόπος"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-DSM"|Type="Common"|morphId="50001018006"|NormalizedForm="τρόπῳ"|Case="Dative"|Unicode="τρόπῳ,"|FormalTag="N-DSM"|nodeId="500010180060010"|Gloss="way"|LexDomain="089014"|LN="89.83"
50001018007|εἴτε|50001018008|conj|id="n50001018007"|ref="PHP 1:18!7"|Cat="conj"|Start="4"|End="4"|StrongNumber="1535"|UnicodeLemma="εἴτε"|FunctionalTag="CONJ"|Type=""|morphId="50001018007"|NormalizedForm="εἴτε"|Unicode="εἴτε"|FormalTag="CONJ"|nodeId="500010180070010"|Gloss="whether"|LexDomain="089010"|LN="89.69"
50001018008|προφάσει|50001018012|ADV|id="n50001018008"|ref="PHP 1:18!8"|Cat="noun"|Start="5"|End="5"|StrongNumber="4392"|UnicodeLemma="πρόφασις"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-DSF"|Type="Common"|morphId="50001018008"|NormalizedForm="προφάσει"|Case="Dative"|Unicode="προφάσει"|FormalTag="N-DSF"|nodeId="500010180080010"|Gloss="in pretext"|LexDomain="088029"|LN="88.230"
50001018009|εἴτε|50001018008|conj|id="n50001018009"|ref="PHP 1:18!9"|Cat="conj"|Start="6"|End="6"|StrongNumber="1535"|UnicodeLemma="εἴτε"|FunctionalTag="CONJ"|Type=""|morphId="50001018009"|NormalizedForm="εἴτε"|Unicode="εἴτε"|FormalTag="CONJ"|nodeId="500010180090010"|Gloss="or"|LexDomain="089010"|LN="89.69"
50001018010|ἀληθείᾳ,|50001018008|np|id="n50001018010"|ref="PHP 1:18!10"|Cat="noun"|Start="7"|End="7"|StrongNumber="225"|UnicodeLemma="ἀλήθεια"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-DSF"|Type="Common"|morphId="50001018010"|NormalizedForm="ἀληθείᾳ"|Case="Dative"|Unicode="ἀληθείᾳ,"|FormalTag="N-DSF"|nodeId="500010180100010"|Gloss="in truth"|LexDomain="072001"|LN="72.2"
50001018011|Χριστὸς|50001018012|S|id="n50001018011"|ref="PHP 1:18!11"|Cat="noun"|Start="8"|End="8"|StrongNumber="5547"|UnicodeLemma="Χριστός"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-NSM"|Type="Proper"|morphId="50001018011"|NormalizedForm="Χριστός"|Case="Nominative"|Unicode="Χριστὸς"|FormalTag="N-NSM"|nodeId="500010180110010"|Gloss="Christ"|LexDomain="093001"|LN="93.387"
50001018012|καταγγέλλεται,|None|CL|id="n50001018012"|ref="PHP 1:18!12"|Cat="verb"|Start="9"|End="9"|StrongNumber="2605"|UnicodeLemma="καταγγέλλω"|Person="Third"|Mood="Indicative"|Tense="Present"|Number="Singular"|FunctionalTag="V-PPI-3S"|Type=""|morphId="50001018012"|NormalizedForm="καταγγέλλεται"|Unicode="καταγγέλλεται,"|FormalTag="V-PEI-3S"|Voice="Passive"|nodeId="500010180120010"|Gloss="is proclaimed"|Frame="A1:n50001018011"|LexDomain="033015"|LN="33.204"
50001018013|καὶ|50001018012|conj|id="n50001018013"|ref="PHP 1:18!13"|Cat="conj"|Start="10"|End="10"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="50001018013"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="500010180130010"|Gloss="And"
50001018014|ἐν|50001018015|prep|id="n50001018014"|ref="PHP 1:18!14"|Cat="prep"|Start="11"|End="11"|StrongNumber="1722"|UnicodeLemma="ἐν"|FunctionalTag="PREP"|Type=""|morphId="50001018014"|NormalizedForm="ἐν"|Unicode="ἐν"|FormalTag="PREP"|nodeId="500010180140010"|Gloss="in"|LexDomain="089004"|LN="89.5"
50001018015|τούτῳ|50001018016|ADV|id="n50001018015"|ref="PHP 1:18!15"|Cat="pron"|Start="12"|End="12"|StrongNumber="3778"|UnicodeLemma="οὗτος"|Gender="Neuter"|Number="Singular"|FunctionalTag="D-DSN"|Type="Demonstrative"|morphId="50001018015"|NormalizedForm="τούτῳ"|Case="Dative"|Unicode="τούτῳ"|FormalTag="D-DSN"|nodeId="500010180150010"|Gloss="this"|Ref="n50001018012"|LexDomain="092007"|LN="92.29"
50001018016|χαίρω·|50001018012|CL|id="n50001018016"|ref="PHP 1:18!16"|Cat="verb"|Start="13"|End="13"|StrongNumber="5463"|UnicodeLemma="χαίρω"|Person="First"|Mood="Indicative"|Tense="Present"|Number="Singular"|FunctionalTag="V-PAI-1S"|Type=""|morphId="50001018016"|NormalizedForm="χαίρω"|Unicode="χαίρω·"|FormalTag="V-PAI-1S"|Voice="Active"|nodeId="500010180160010"|Gloss="I rejoice"|SubjRef="n50001001001"|Frame="A0:n50001001001"|LexDomain="025011"|LN="25.125"
50001018017|ἀλλὰ|50001018019|conj|id="n50001018017"|ref="PHP 1:18!17"|Cat="conj"|Start="0"|End="0"|StrongNumber="235"|UnicodeLemma="ἀλλά"|FunctionalTag="CONJ"|Type=""|morphId="50001018017"|NormalizedForm="ἀλλά"|Unicode="ἀλλὰ"|FormalTag="CONJ"|nodeId="500010180170010"|Gloss="Yes"|LexDomain="091001"|LN="91.2"
50001018018|καὶ|50001018019|ADV|id="n50001018018"|ref="PHP 1:18!18"|Cat="adv"|Start="1"|End="1"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="50001018018"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="500010180180010"|Gloss="and"|LexDomain="089017"|LN="89.93"
50001018019|χαρήσομαι·|None|CL|id="n50001018019"|ref="PHP 1:18!19"|Cat="verb"|Start="2"|End="2"|StrongNumber="5463"|UnicodeLemma="χαίρω"|Person="First"|Mood="Indicative"|Tense="Future"|Number="Singular"|FunctionalTag="V-2FOI-1S"|Type=""|morphId="50001018019"|NormalizedForm="χαρήσομαι"|Unicode="χαρήσομαι·"|FormalTag="V-2FOI-1S"|Voice="Passive"|nodeId="500010180190010"|Gloss="I will rejoice"|SubjRef="n50001001001"|Frame="A1:n50001001001"|LexDomain="025011"|LN="25.125"
50001019002|γὰρ|50001019001|conj|id="n50001019002"|ref="PHP 1:19!2"|Cat="conj"|Start="3"|End="3"|StrongNumber="1063"|UnicodeLemma="γάρ"|FunctionalTag="CONJ"|Type=""|morphId="50001019002"|NormalizedForm="γάρ"|Unicode="γὰρ"|FormalTag="CONJ"|nodeId="500010190020010"|Gloss="for"|LexDomain="089007"|LN="89.23"
50001019001|οἶδα|50001018019|CL|id="n50001019001"|ref="PHP 1:19!1"|Cat="verb"|Start="4"|End="4"|StrongNumber="1492"|UnicodeLemma="οἶδα"|Person="First"|Mood="Indicative"|Tense="Perfect"|Number="Singular"|FunctionalTag="V-RAI-1S"|Type=""|morphId="50001019001"|NormalizedForm="οἶδα"|Unicode="οἶδα"|FormalTag="V-RAI-1S"|Voice="Active"|nodeId="500010190010010"|Gloss="I know"|SubjRef="n50001001001"|Frame="A0:n50001001001"|LexDomain="028001"|LN="28.1"
50001019003|ὅτι|50001019006|conj|id="n50001019003"|ref="PHP 1:19!3"|Cat="conj"|Start="5"|End="5"|StrongNumber="3754"|UnicodeLemma="ὅτι"|FunctionalTag="CONJ"|Type=""|morphId="50001019003"|NormalizedForm="ὅτι"|Unicode="ὅτι"|FormalTag="CONJ"|nodeId="500010190030010"|Gloss="that"|LexDomain="090006"|LN="90.21"
50001019004|τοῦτό|50001019006|S|id="n50001019004"|ref="PHP 1:19!4"|Cat="pron"|Start="6"|End="6"|StrongNumber="3778"|UnicodeLemma="οὗτος"|Gender="Neuter"|Number="Singular"|FunctionalTag="D-NSN"|Type="Demonstrative"|morphId="50001019004"|NormalizedForm="τοῦτο"|Case="Nominative"|Unicode="τοῦτό"|FormalTag="D-NSN"|nodeId="500010190040010"|Gloss="this"|LexDomain="092007"|LN="92.29"
50001019005|μοι|50001019006|ADV|id="n50001019005"|ref="PHP 1:19!5"|Cat="pron"|Start="7"|End="7"|StrongNumber="1473"|UnicodeLemma="ἐγώ"|Number="Singular"|FunctionalTag="P-1DS"|Type="Personal"|morphId="50001019005"|NormalizedForm="μοι"|Case="Dative"|Unicode="μοι"|FormalTag="P-1DS"|nodeId="500010190050010"|Gloss="for me"|Ref="n50001001001"|LexDomain="092001"|LN="92.1"
50001019006|ἀποβήσεται|50001019001|CL|id="n50001019006"|ref="PHP 1:19!6"|Cat="verb"|Start="8"|End="8"|StrongNumber="576"|UnicodeLemma="ἀποβαίνω"|Person="Third"|Mood="Indicative"|Tense="Future"|Number="Singular"|FunctionalTag="V-FDI-3S"|Type=""|morphId="50001019006"|NormalizedForm="ἀποβήσεται"|Unicode="ἀποβήσεται"|FormalTag="V-FDI-3S"|Voice="Middle"|nodeId="500010190060010"|Gloss="will turn out"|Frame="A0:n50001019004"|LexDomain="089008"|LN="89.41"
50001019007|εἰς|50001019008|prep|id="n50001019007"|ref="PHP 1:19!7"|Cat="prep"|Start="9"|End="9"|StrongNumber="1519"|UnicodeLemma="εἰς"|FunctionalTag="PREP"|Type=""|morphId="50001019007"|NormalizedForm="εἰς"|Unicode="εἰς"|FormalTag="PREP"|nodeId="500010190070010"|Gloss="to"
50001019008|σωτηρίαν|50001019006|ADV|id="n50001019008"|ref="PHP 1:19!8"|Cat="noun"|Start="10"|End="10"|StrongNumber="4991"|UnicodeLemma="σωτηρία"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-ASF"|Type="Common"|morphId="50001019008"|NormalizedForm="σωτηρίαν"|Case="Accusative"|Unicode="σωτηρίαν"|FormalTag="N-ASF"|nodeId="500010190080010"|Gloss="deliverance"|LexDomain="021005"|LN="21.18"
50001019009|διὰ|50001019012|prep|id="n50001019009"|ref="PHP 1:19!9"|Cat="prep"|Start="11"|End="11"|StrongNumber="1223"|UnicodeLemma="διά"|FunctionalTag="PREP"|Type=""|morphId="50001019009"|NormalizedForm="διά"|Unicode="διὰ"|FormalTag="PREP"|nodeId="500010190090010"|Gloss="through"|LexDomain="089012"|LN="89.76"
50001019010|τῆς|50001019012|det|id="n50001019010"|ref="PHP 1:19!10"|Cat="det"|Start="12"|End="12"|StrongNumber="3588"|UnicodeLemma="ὁ"|Gender="Feminine"|Number="Singular"|FunctionalTag="T-GSF"|Type=""|morphId="50001019010"|NormalizedForm="τῆς"|Case="Genitive"|Unicode="τῆς"|FormalTag="T-GSF"|nodeId="500010190100010"|Gloss="-"|LexDomain="092004"|LN="92.24"
50001019011|ὑμῶν|50001019012|np|id="n50001019011"|ref="PHP 1:19!11"|Cat="pron"|Start="13"|End="13"|StrongNumber="4771"|UnicodeLemma="σύ"|Number="Plural"|FunctionalTag="P-2GP"|Type="Personal"|morphId="50001019011"|NormalizedForm="ὑμῶν"|Case="Genitive"|Unicode="ὑμῶν"|FormalTag="P-2GP"|nodeId="500010190110010"|Gloss="your"|Ref="n50001012005"|LexDomain="092003"|LN="92.7"
50001019012|δεήσεως|50001019006|ADV|id="n50001019012"|ref="PHP 1:19!12"|Cat="noun"|Start="14"|End="14"|StrongNumber="1162"|UnicodeLemma="δέησις"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-GSF"|Type="Common"|morphId="50001019012"|NormalizedForm="δεήσεως"|Case="Genitive"|Unicode="δεήσεως"|FormalTag="N-GSF"|nodeId="500010190120010"|Gloss="prayer"|LexDomain="033012"|LN="33.171"
50001019013|καὶ|50001019012|conj|id="n50001019013"|ref="PHP 1:19!13"|Cat="conj"|Start="15"|End="15"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="50001019013"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="500010190130010"|Gloss="and"|LexDomain="089017"|LN="89.92"
50001019014|ἐπιχορηγίας|50001019012|np|id="n50001019014"|ref="PHP 1:19!14"|Cat="noun"|Start="16"|End="16"|StrongNumber="2024"|UnicodeLemma="ἐπιχορηγία"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-GSF"|Type="Common"|morphId="50001019014"|NormalizedForm="ἐπιχορηγίας"|Case="Genitive"|Unicode="ἐπιχορηγίας"|FormalTag="N-GSF"|nodeId="500010190140010"|Gloss="[the] provision"|LexDomain="035003"|LN="35.31"
50001019015|τοῦ|50001019016|det|id="n50001019015"|ref="PHP 1:19!15"|Cat="det"|Start="17"|End="17"|StrongNumber="3588"|UnicodeLemma="ὁ"|Gender="Neuter"|Number="Singular"|FunctionalTag="T-GSN"|Type=""|morphId="50001019015"|NormalizedForm="τοῦ"|Case="Genitive"|Unicode="τοῦ"|FormalTag="T-GSN"|nodeId="500010190150010"|Gloss="of the"|LexDomain="092004"|LN="92.24"
50001019016|Πνεύματος|50001019014|np|id="n50001019016"|ref="PHP 1:19!16"|Cat="noun"|Start="18"|End="18"|StrongNumber="4151"|UnicodeLemma="πνεῦμα"|Gender="Neuter"|Number="Singular"|FunctionalTag="N-GSN"|Type="Common"|morphId="50001019016"|NormalizedForm="Πνεύματος"|Case="Genitive"|Unicode="Πνεύματος"|FormalTag="N-GSN"|nodeId="500010190160010"|Gloss="Spirit"|LexDomain="012001"|LN="12.18"
50001019017|Ἰησοῦ|50001019016|np|id="n50001019017"|ref="PHP 1:19!17"|Cat="noun"|Start="19"|End="19"|StrongNumber="2424"|UnicodeLemma="Ἰησοῦς"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-GSM"|Type="Proper"|morphId="50001019017"|NormalizedForm="Ἰησοῦ"|Case="Genitive"|Unicode="Ἰησοῦ"|FormalTag="N-GSM"|nodeId="500010190170010"|Gloss="of Jesus"|LexDomain="093001"|LN="93.169a"
50001019018|Χριστοῦ,|50001019017|np|id="n50001019018"|ref="PHP 1:19!18"|Cat="noun"|Start="20"|End="20"|StrongNumber="5547"|UnicodeLemma="Χριστός"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-GSM"|Type="Proper"|morphId="50001019018"|NormalizedForm="Χριστοῦ"|Case="Genitive"|Unicode="Χριστοῦ,"|FormalTag="N-GSM"|nodeId="500010190180010"|Gloss="Christ"|LexDomain="093001"|LN="93.387"
50001020001|κατὰ|50001020003|prep|id="n50001020001"|ref="PHP 1:20!1"|Cat="prep"|Start="21"|End="21"|StrongNumber="2596"|UnicodeLemma="κατά"|FunctionalTag="PREP"|Type=""|morphId="50001020001"|NormalizedForm="κατά"|Unicode="κατὰ"|FormalTag="PREP"|nodeId="500010200010010"|Gloss="according to"|LexDomain="089005"|LN="89.8"
50001020002|τὴν|50001020003|det|id="n50001020002"|ref="PHP 1:20!2"|Cat="det"|Start="22"|End="22"|StrongNumber="3588"|UnicodeLemma="ὁ"|Gender="Feminine"|Number="Singular"|FunctionalTag="T-ASF"|Type=""|morphId="50001020002"|NormalizedForm="τήν"|Case="Accusative"|Unicode="τὴν"|FormalTag="T-ASF"|nodeId="500010200020010"|Gloss="the"|LexDomain="092004"|LN="92.24"
50001020003|ἀποκαραδοκίαν|50001019006|ADV|id="n50001020003"|ref="PHP 1:20!3"|Cat="noun"|Start="23"|End="23"|StrongNumber="603"|UnicodeLemma="ἀποκαραδοκία"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-ASF"|Type="Common"|morphId="50001020003"|NormalizedForm="ἀποκαραδοκίαν"|Case="Accusative"|Unicode="ἀποκαραδοκίαν"|FormalTag="N-ASF"|nodeId="500010200030010"|Gloss="earnest expectation"|LexDomain="025004"|LN="25.64"
50001020004|καὶ|50001020003|conj|id="n50001020004"|ref="PHP 1:20!4"|Cat="conj"|Start="24"|End="24"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="50001020004"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="500010200040010"|Gloss="and"|LexDomain="089017"|LN="89.92"
50001020005|ἐλπίδα|50001020003|np|id="n50001020005"|ref="PHP 1:20!5"|Cat="noun"|Start="25"|End="25"|StrongNumber="1680"|UnicodeLemma="ἐλπίς"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-ASF"|Type="Common"|morphId="50001020005"|NormalizedForm="ἐλπίδα"|Case="Accusative"|Unicode="ἐλπίδα"|FormalTag="N-ASF"|nodeId="500010200050010"|Gloss="hope"|LexDomain="025004"|LN="25.59"
50001020006|μου|50001020003|np|id="n50001020006"|ref="PHP 1:20!6"|Cat="pron"|Start="26"|End="26"|StrongNumber="1473"|UnicodeLemma="ἐγώ"|Number="Singular"|FunctionalTag="P-1GS"|Type="Personal"|morphId="50001020006"|NormalizedForm="μου"|Case="Genitive"|Unicode="μου"|FormalTag="P-1GS"|nodeId="500010200060010"|Gloss="of me"|Ref="n50001001001"|LexDomain="092001"|LN="92.1"
50001020007|ὅτι|50001020010|conj|id="n50001020007"|ref="PHP 1:20!7"|Cat="adv"|Start="27"|End="27"|StrongNumber="3754"|UnicodeLemma="ὅτι"|FunctionalTag="CONJ"|Type=""|morphId="50001020007"|NormalizedForm="ὅτι"|Unicode="ὅτι"|FormalTag="CONJ"|nodeId="500010200070010"|Gloss="that"|LexDomain="090006"|LN="90.21"
50001020008|ἐν|50001020009|prep|id="n50001020008"|ref="PHP 1:20!8"|Cat="prep"|Start="28"|End="28"|StrongNumber="1722"|UnicodeLemma="ἐν"|FunctionalTag="PREP"|Type=""|morphId="50001020008"|NormalizedForm="ἐν"|Unicode="ἐν"|FormalTag="PREP"|nodeId="500010200080010"|Gloss="in"|LexDomain="089004"|LN="89.5"
50001020009|οὐδενὶ|50001020010|ADV|id="n50001020009"|ref="PHP 1:20!9"|Cat="adj"|Start="29"|End="29"|StrongNumber="3762"|UnicodeLemma="οὐδείς"|Gender="Neuter"|Number="Singular"|FunctionalTag="A-DSN-N"|Type=""|morphId="50001020009"|NormalizedForm="οὐδενί"|Case="Dative"|Unicode="οὐδενὶ"|FormalTag="A-DSN-N"|nodeId="500010200090010"|Gloss="nothing"|LexDomain="092004"|LN="92.23"
50001020010|αἰσχυνθήσομαι,|50001020003|np|id="n50001020010"|ref="PHP 1:20!10"|Cat="verb"|Start="30"|End="30"|StrongNumber="153"|UnicodeLemma="αἰσχύνω"|Person="First"|Mood="Indicative"|Tense="Future"|Number="Singular"|FunctionalTag="V-FPI-1S"|Type=""|morphId="50001020010"|NormalizedForm="αἰσχυνθήσομαι"|Unicode="αἰσχυνθήσομαι,"|FormalTag="V-FEI-1S"|Voice="Passive"|nodeId="500010200100010"|Gloss="I will be ashamed"|SubjRef="n50001001001"|Frame="A1:n50001001001"|LexDomain="025018"|LN="25.190"
50001020011|ἀλλ’|50001020010|conj|id="n50001020011"|ref="PHP 1:20!11"|Cat="conj"|Start="31"|End="31"|StrongNumber="235"|UnicodeLemma="ἀλλά"|FunctionalTag="CONJ"|Type=""|morphId="50001020011"|NormalizedForm="ἀλλ’"|Unicode="ἀλλ’"|FormalTag="CONJ"|nodeId="500010200110010"|Gloss="but"|LexDomain="089023"|LN="89.125"
50001020012|ἐν|50001020014|prep|id="n50001020012"|ref="PHP 1:20!12"|Cat="prep"|Start="32"|End="32"|StrongNumber="1722"|UnicodeLemma="ἐν"|FunctionalTag="PREP"|Type=""|morphId="50001020012"|NormalizedForm="ἐν"|Unicode="ἐν"|FormalTag="PREP"|nodeId="500010200120010"|Gloss="in"|LexDomain="089014"|LN="89.84"
50001020013|πάσῃ|50001020014|adjp|id="n50001020013"|ref="PHP 1:20!13"|Cat="adj"|Start="33"|End="33"|StrongNumber="3956"|UnicodeLemma="πᾶς"|Gender="Feminine"|Number="Singular"|FunctionalTag="A-DSF"|Type=""|morphId="50001020013"|NormalizedForm="πάσῃ"|Case="Dative"|Unicode="πάσῃ"|FormalTag="A-DSF"|nodeId="500010200130010"|Gloss="all"|LexDomain="059003"|LN="59.23"
50001020014|παρρησίᾳ|50001020019|ADV|id="n50001020014"|ref="PHP 1:20!14"|Cat="noun"|Start="34"|End="34"|StrongNumber="3954"|UnicodeLemma="παρρησία"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-DSF"|Type="Common"|morphId="50001020014"|NormalizedForm="παρρησίᾳ"|Case="Dative"|Unicode="παρρησίᾳ"|FormalTag="N-DSF"|nodeId="500010200140010"|Gloss="boldness"|LexDomain="025014"|LN="25.158"
50001020015|ὡς|50001020016|advp|id="n50001020015"|ref="PHP 1:20!15"|Cat="conj"|Start="35"|End="35"|StrongNumber="5613"|UnicodeLemma="ὡς"|FunctionalTag="ADV"|Type=""|morphId="50001020015"|NormalizedForm="ὡς"|Unicode="ὡς"|FormalTag="ADV"|nodeId="500010200150010"|Gloss="as"|LexDomain="064"|LN="64.12"
50001020016|πάντοτε|50001020019|ADV|id="n50001020016"|ref="PHP 1:20!16"|Cat="adv"|Start="36"|End="36"|StrongNumber="3842"|UnicodeLemma="πάντοτε"|FunctionalTag="ADV"|Type=""|morphId="50001020016"|NormalizedForm="πάντοτε"|Unicode="πάντοτε"|FormalTag="ADV"|nodeId="500010200160010"|Gloss="always"|LexDomain="067005"|LN="67.88"
50001020017|καὶ|50001020019|ADV|id="n50001020017"|ref="PHP 1:20!17"|Cat="adv"|Start="37"|End="37"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="50001020017"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="500010200170010"|Gloss="also"
50001020018|νῦν|50001020019|ADV|id="n50001020018"|ref="PHP 1:20!18"|Cat="adv"|Start="38"|End="38"|StrongNumber="3568"|UnicodeLemma="νῦν"|FunctionalTag="ADV"|Type=""|morphId="50001020018"|NormalizedForm="νῦν"|Unicode="νῦν"|FormalTag="ADV"|nodeId="500010200180010"|Gloss="now"|LexDomain="067002"|LN="67.38"
50001020019|μεγαλυνθήσεται|50001020010|CL|id="n50001020019"|ref="PHP 1:20!19"|Cat="verb"|Start="39"|End="39"|StrongNumber="3170"|UnicodeLemma="μεγαλύνω"|Person="Third"|Mood="Indicative"|Tense="Future"|Number="Singular"|FunctionalTag="V-FPI-3S"|Type=""|morphId="50001020019"|NormalizedForm="μεγαλυνθήσεται"|Unicode="μεγαλυνθήσεται"|FormalTag="V-FEI-3S"|Voice="Passive"|nodeId="500010200190010"|Gloss="will be magnified"|Frame="A1:n50001020020"|LexDomain="087002"|LN="87.15"
50001020020|Χριστὸς|50001020019|S|id="n50001020020"|ref="PHP 1:20!20"|Cat="noun"|Start="40"|End="40"|StrongNumber="5547"|UnicodeLemma="Χριστός"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-NSM"|Type="Proper"|morphId="50001020020"|NormalizedForm="Χριστός"|Case="Nominative"|Unicode="Χριστὸς"|FormalTag="N-NSM"|nodeId="500010200200010"|Gloss="Christ"|LexDomain="093001"|LN="93.387"
50001020021|ἐν|50001020023|prep|id="n50001020021"|ref="PHP 1:20!21"|Cat="prep"|Start="41"|End="41"|StrongNumber="1722"|UnicodeLemma="ἐν"|FunctionalTag="PREP"|Type=""|morphId="50001020021"|NormalizedForm="ἐν"|Unicode="ἐν"|FormalTag="PREP"|nodeId="500010200210010"|Gloss="in"|LexDomain="089012"|LN="89.76"
50001020022|τῷ|50001020023|det|id="n50001020022"|ref="PHP 1:20!22"|Cat="det"|Start="42"|End="42"|StrongNumber="3588"|UnicodeLemma="ὁ"|Gender="Neuter"|Number="Singular"|FunctionalTag="T-DSN"|Type=""|morphId="50001020022"|NormalizedForm="τῷ"|Case="Dative"|Unicode="τῷ"|FormalTag="T-DSN"|nodeId="500010200220010"|Gloss="the"|LexDomain="092004"|LN="92.24"
50001020023|σώματί|50001020019|ADV|id="n50001020023"|ref="PHP 1:20!23"|Cat="noun"|Start="43"|End="43"|StrongNumber="4983"|UnicodeLemma="σῶμα"|Gender="Neuter"|Number="Singular"|FunctionalTag="N-DSN"|Type="Common"|morphId="50001020023"|NormalizedForm="σώματι"|Case="Dative"|Unicode="σώματί"|FormalTag="N-DSN"|nodeId="500010200230010"|Gloss="body"|LexDomain="008001"|LN="8.1"
50001020024|μου,|50001020023|np|id="n50001020024"|ref="PHP 1:20!24"|Cat="pron"|Start="44"|End="44"|StrongNumber="1473"|UnicodeLemma="ἐγώ"|Number="Singular"|FunctionalTag="P-1GS"|Type="Personal"|morphId="50001020024"|NormalizedForm="μου"|Case="Genitive"|Unicode="μου,"|FormalTag="P-1GS"|nodeId="500010200240010"|Gloss="of me"|Ref="n50001001001"|LexDomain="092001"|LN="92.1"
50001020025|εἴτε|50001020027|conj|id="n50001020025"|ref="PHP 1:20!25"|Cat="conj"|Start="45"|End="45"|StrongNumber="1535"|UnicodeLemma="εἴτε"|FunctionalTag="CONJ"|Type=""|morphId="50001020025"|NormalizedForm="εἴτε"|Unicode="εἴτε"|FormalTag="CONJ"|nodeId="500010200250010"|Gloss="whether"|LexDomain="089010"|LN="89.69"
50001020026|διὰ|50001020027|prep|id="n50001020026"|ref="PHP 1:20!26"|Cat="prep"|Start="46"|End="46"|StrongNumber="1223"|UnicodeLemma="διά"|FunctionalTag="PREP"|Type=""|morphId="50001020026"|NormalizedForm="διά"|Unicode="διὰ"|FormalTag="PREP"|nodeId="500010200260010"|Gloss="by"|LexDomain="089012"|LN="89.76"
