45001001001|Παῦλος|None|CL|id="n45001001001"|ref="ROM 1:1!1"|Cat="noun"|Start="0"|End="0"|StrongNumber="3972"|UnicodeLemma="Παῦλος"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-NSM"|Type="Proper"|morphId="45001001001"|NormalizedForm="Παῦλος"|Case="Nominative"|Unicode="Παῦλος"|FormalTag="N-NSM"|nodeId="450010010010010"|Gloss="Paul"|LexDomain="093001"|LN="93.294a"
45002006001|ὃς|45002006002|S|id="n45002006001"|ref="ROM 2:6!1"|Cat="pron"|Start="19"|End="19"|StrongNumber="3739"|UnicodeLemma="ὅς"|Gender="Masculine"|Number="Singular"|FunctionalTag="R-NSM"|Type="Relative"|morphId="45002006001"|NormalizedForm="ὅς"|Case="Nominative"|Unicode="ὃς"|FormalTag="R-NSM"|nodeId="450020060010010"|Gloss="who"|Ref="n45002005019"|LexDomain="092006"|LN="92.27"
45002006002|ἀποδώσει|45002005019|CL|id="n45002006002"|ref="ROM 2:6!2"|Cat="verb"|Start="20"|End="20"|StrongNumber="591"|UnicodeLemma="ἀποδίδωμι"|Person="Third"|Mood="Indicative"|Tense="Future"|Number="Singular"|FunctionalTag="V-FAI-3S"|Type=""|morphId="45002006002"|NormalizedForm="ἀποδώσει"|Unicode="ἀποδώσει"|FormalTag="V-FAI-3S"|Voice="Active"|nodeId="450020060020010"|Gloss="will give"|Frame="A0:n45002006001 A1:n00000000000 A2:n45002006003"|LexDomain="038002"|LN="38.16"
45002006003|ἑκάστῳ|45002006002|IO|id="n45002006003"|ref="ROM 2:6!3"|Cat="adj"|Start="21"|End="21"|StrongNumber="1538"|UnicodeLemma="ἕκαστος"|Gender="Masculine"|Number="Singular"|FunctionalTag="A-DSM"|Type=""|morphId="45002006003"|NormalizedForm="ἑκάστῳ"|Case="Dative"|Unicode="ἑκάστῳ"|FormalTag="A-DSM"|nodeId="450020060030010"|Gloss="to each"|LexDomain="059003"|LN="59.27"
45002006004|κατὰ|45002006006|prep|id="n45002006004"|ref="ROM 2:6!4"|Cat="prep"|Start="22"|End="22"|StrongNumber="2596"|UnicodeLemma="κατά"|FunctionalTag="PREP"|Type=""|morphId="45002006004"|NormalizedForm="κατά"|Unicode="κατὰ"|FormalTag="PREP"|nodeId="450020060040010"|Gloss="according to"|LexDomain="089005"|LN="89.8"
45002006005|τὰ|45002006006|det|id="n45002006005"|ref="ROM 2:6!5"|Cat="det"|Start="23"|End="23"|StrongNumber="3588"|UnicodeLemma="ὁ"|Gender="Neuter"|Number="Plural"|FunctionalTag="T-APN"|Type=""|morphId="45002006005"|NormalizedForm="τά"|Case="Accusative"|Unicode="τὰ"|FormalTag="T-APN"|nodeId="450020060050010"|Gloss="the"|LexDomain="092004"|LN="92.24"
45002006006|ἔργα|45002006002|ADV|id="n45002006006"|ref="ROM 2:6!6"|Cat="noun"|Start="24"|End="24"|StrongNumber="2041"|UnicodeLemma="ἔργον"|Gender="Neuter"|Number="Plural"|FunctionalTag="N-APN"|Type="Common"|morphId="45002006006"|NormalizedForm="ἔργα"|Case="Accusative"|Unicode="ἔργα"|FormalTag="N-APN"|nodeId="450020060060010"|Gloss="works"|LexDomain="042002"|LN="42.11"
45002006007|αὐτοῦ·|45002006006|np|id="n45002006007"|ref="ROM 2:6!7"|Cat="pron"|Start="25"|End="25"|StrongNumber="846"|UnicodeLemma="αὐτός"|Gender="Masculine"|Number="Singular"|FunctionalTag="P-GSM"|Type="Personal"|morphId="45002006007"|NormalizedForm="αὐτοῦ"|Case="Genitive"|Unicode="αὐτοῦ·"|FormalTag="P-GSM"|nodeId="450020060070010"|Gloss="of him"|Ref="n45002006003"|LexDomain="092004"|LN="92.11"
45002007002|μὲν|45002007013|conj|id="n45002007002"|ref="ROM 2:7!2"|Cat="conj"|Start="0"|End="0"|StrongNumber="3303"|UnicodeLemma="μέν"|FunctionalTag="PRT"|Type=""|morphId="45002007002"|NormalizedForm="μέν"|Unicode="μὲν"|FormalTag="PRT"|nodeId="450020070020010"|Gloss="indeed"|LexDomain="089023"|LN="89.136"
45002007001|τοῖς|45002007012|det|id="n45002007001"|ref="ROM 2:7!1"|Cat="det"|Start="1"|End="1"|StrongNumber="3588"|UnicodeLemma="ὁ"|Gender="Masculine"|Number="Plural"|FunctionalTag="T-DPM"|Type=""|morphId="45002007001"|NormalizedForm="τοῖς"|Case="Dative"|Unicode="τοῖς"|FormalTag="T-DPM"|nodeId="450020070010010"|Gloss="to those who"|LexDomain="092004"|LN="92.24"
45002007003|καθ’|45002007004|prep|id="n45002007003"|ref="ROM 2:7!3"|Cat="prep"|Start="2"|End="2"|StrongNumber="2596"|UnicodeLemma="κατά"|FunctionalTag="PREP"|Type=""|morphId="45002007003"|NormalizedForm="καθ’"|Unicode="καθ’"|FormalTag="PREP"|nodeId="450020070030010"|Gloss="with"
45002007004|ὑπομονὴν|45002007012|ADV|id="n45002007004"|ref="ROM 2:7!4"|Cat="noun"|Start="3"|End="3"|StrongNumber="5281"|UnicodeLemma="ὑπομονή"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-ASF"|Type="Common"|morphId="45002007004"|NormalizedForm="ὑπομονήν"|Case="Accusative"|Unicode="ὑπομονὴν"|FormalTag="N-ASF"|nodeId="450020070040010"|Gloss="endurance"|LexDomain="025015"|LN="25.174"
45002007005|ἔργου|45002007004|np|id="n45002007005"|ref="ROM 2:7!5"|Cat="noun"|Start="4"|End="4"|StrongNumber="2041"|UnicodeLemma="ἔργον"|Gender="Neuter"|Number="Singular"|FunctionalTag="N-GSN"|Type="Common"|morphId="45002007005"|NormalizedForm="ἔργου"|Case="Genitive"|Unicode="ἔργου"|FormalTag="N-GSN"|nodeId="450020070050010"|Gloss="in work"|LexDomain="042002"|LN="42.11"
45002007006|ἀγαθοῦ|45002007005|adjp|id="n45002007006"|ref="ROM 2:7!6"|Cat="adj"|Start="5"|End="5"|StrongNumber="18"|UnicodeLemma="ἀγαθός"|Gender="Neuter"|Number="Singular"|FunctionalTag="A-GSN"|Type=""|morphId="45002007006"|NormalizedForm="ἀγαθοῦ"|Case="Genitive"|Unicode="ἀγαθοῦ"|FormalTag="A-GSN"|nodeId="450020070060010"|Gloss="good"|LexDomain="088001"|LN="88.1"
45002007007|δόξαν|45002007012|O|id="n45002007007"|ref="ROM 2:7!7"|Cat="noun"|Start="6"|End="6"|StrongNumber="1391"|UnicodeLemma="δόξα"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-ASF"|Type="Common"|morphId="45002007007"|NormalizedForm="δόξαν"|Case="Accusative"|Unicode="δόξαν"|FormalTag="N-ASF"|nodeId="450020070070010"|Gloss="glory"|LexDomain="014006"|LN="14.49"
45002007008|καὶ|45002007007|conj|id="n45002007008"|ref="ROM 2:7!8"|Cat="conj"|Start="7"|End="7"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="45002007008"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="450020070080010"|Gloss="and"|LexDomain="089017"|LN="89.92"
45002007009|τιμὴν|45002007007|np|id="n45002007009"|ref="ROM 2:7!9"|Cat="noun"|Start="8"|End="8"|StrongNumber="5092"|UnicodeLemma="τιμή"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-ASF"|Type="Common"|morphId="45002007009"|NormalizedForm="τιμήν"|Case="Accusative"|Unicode="τιμὴν"|FormalTag="N-ASF"|nodeId="450020070090010"|Gloss="honor"|LexDomain="087002"|LN="87.4"
45002007010|καὶ|45002007007|conj|id="n45002007010"|ref="ROM 2:7!10"|Cat="conj"|Start="9"|End="9"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="45002007010"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="450020070100010"|Gloss="and"|LexDomain="089017"|LN="89.92"
45002007011|ἀφθαρσίαν|45002007007|np|id="n45002007011"|ref="ROM 2:7!11"|Cat="noun"|Start="10"|End="10"|StrongNumber="861"|UnicodeLemma="ἀφθαρσία"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-ASF"|Type="Common"|morphId="45002007011"|NormalizedForm="ἀφθαρσίαν"|Case="Accusative"|Unicode="ἀφθαρσίαν"|FormalTag="N-ASF"|nodeId="450020070110010"|Gloss="immortality"|LexDomain="023007"|LN="23.127"
45002007012|ζητοῦσιν|45002007013|IO|id="n45002007012"|ref="ROM 2:7!12"|Cat="verb"|Start="11"|End="11"|StrongNumber="2212"|UnicodeLemma="ζητέω"|Gender="Masculine"|Mood="Participle"|Tense="Present"|Number="Plural"|FunctionalTag="V-PAP-DPM"|Type=""|morphId="45002007012"|NormalizedForm="ζητοῦσιν"|Case="Dative"|Unicode="ζητοῦσιν"|FormalTag="V-PAP-DPM"|Voice="Active"|nodeId="450020070120010"|Gloss="are seeking"|Frame="A0:n00000000000 A1:n45002007007;n45002007009;n45002007011"|LexDomain="057007"|LN="57.59"
45002007013|ζωὴν|None|CL|id="n45002007013"|ref="ROM 2:7!13"|Cat="noun"|Start="12"|End="12"|StrongNumber="2222"|UnicodeLemma="ζωή"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-ASF"|Type="Common"|morphId="45002007013"|NormalizedForm="ζωήν"|Case="Accusative"|Unicode="ζωὴν"|FormalTag="N-ASF"|nodeId="450020070130010"|Gloss="life"|LexDomain="023007"|LN="23.88"
45002007014|αἰώνιον·|45002007013|adjp|id="n45002007014"|ref="ROM 2:7!14"|Cat="adj"|Start="13"|End="13"|StrongNumber="166"|UnicodeLemma="αἰώνιος"|Gender="Feminine"|Number="Singular"|FunctionalTag="A-ASF"|Type=""|morphId="45002007014"|NormalizedForm="αἰώνιον"|Case="Accusative"|Unicode="αἰώνιον·"|FormalTag="A-ASF"|nodeId="450020070140010"|Gloss="eternal"|LexDomain="067005"|LN="67.96"
45002008002|δὲ|45002007013|conj|id="n45002008002"|ref="ROM 2:8!2"|Cat="conj"|Start="14"|End="14"|StrongNumber="1161"|UnicodeLemma="δέ"|FunctionalTag="CONJ"|Type=""|morphId="45002008002"|NormalizedForm="δέ"|Unicode="δὲ"|FormalTag="CONJ"|nodeId="450020080020010"|Gloss="however"|LexDomain="089023"|LN="89.136"
45002008001|τοῖς|45002008004|det|id="n45002008001"|ref="ROM 2:8!1"|Cat="det"|Start="15"|End="15"|StrongNumber="3588"|UnicodeLemma="ὁ"|Gender="Masculine"|Number="Plural"|FunctionalTag="T-DPM"|Type=""|morphId="45002008001"|NormalizedForm="τοῖς"|Case="Dative"|Unicode="τοῖς"|FormalTag="T-DPM"|nodeId="450020080010010"|Gloss="to those"|LexDomain="092004"|LN="92.24"
45002008003|ἐξ|45002008004|prep|id="n45002008003"|ref="ROM 2:8!3"|Cat="prep"|Start="16"|End="16"|StrongNumber="1537"|UnicodeLemma="ἐκ"|FunctionalTag="PREP"|Type=""|morphId="45002008003"|NormalizedForm="ἐξ"|Unicode="ἐξ"|FormalTag="PREP"|nodeId="450020080030010"|Gloss="of"|LexDomain="089007"|LN="89.25"
45002008004|ἐριθείας|45002008013|IO|id="n45002008004"|ref="ROM 2:8!4"|Cat="noun"|Start="17"|End="17"|StrongNumber="2052"|UnicodeLemma="ἐριθεία"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-GSF"|Type="Common"|morphId="45002008004"|NormalizedForm="ἐριθείας"|Case="Genitive"|Unicode="ἐριθείας"|FormalTag="N-GSF"|nodeId="450020080040010"|Gloss="self-interest"|LexDomain="088023"|LN="88.167"
45002008005|καὶ|45002008004|conj|id="n45002008005"|ref="ROM 2:8!5"|Cat="conj"|Start="18"|End="18"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="45002008005"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="450020080050010"|Gloss="and"|LexDomain="089017"|LN="89.92"
45002008006|ἀπειθοῦσι|45002008004|CL|id="n45002008006"|ref="ROM 2:8!6"|Cat="verb"|Start="19"|End="19"|StrongNumber="544"|UnicodeLemma="ἀπειθέω"|Gender="Masculine"|Mood="Participle"|Tense="Present"|Number="Plural"|FunctionalTag="V-PAP-DPM"|Type=""|morphId="45002008006"|NormalizedForm="ἀπειθοῦσι"|Case="Dative"|Unicode="ἀπειθοῦσι"|FormalTag="V-PAP-DPM"|Voice="Active"|nodeId="450020080060010"|Gloss="disobeying"|Frame="A0:n00000000000 A1:n45002008008"|LexDomain="036003"|LN="36.23"
45002008007|τῇ|45002008008|det|id="n45002008007"|ref="ROM 2:8!7"|Cat="det"|Start="20"|End="20"|StrongNumber="3588"|UnicodeLemma="ὁ"|Gender="Feminine"|Number="Singular"|FunctionalTag="T-DSF"|Type=""|morphId="45002008007"|NormalizedForm="τῇ"|Case="Dative"|Unicode="τῇ"|FormalTag="T-DSF"|nodeId="450020080070010"|Gloss="the"|LexDomain="092004"|LN="92.24"
45002008008|ἀληθείᾳ|45002008006|O|id="n45002008008"|ref="ROM 2:8!8"|Cat="noun"|Start="21"|End="21"|StrongNumber="225"|UnicodeLemma="ἀλήθεια"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-DSF"|Type="Common"|morphId="45002008008"|NormalizedForm="ἀληθείᾳ"|Case="Dative"|Unicode="ἀληθείᾳ"|FormalTag="N-DSF"|nodeId="450020080080010"|Gloss="truth"|LexDomain="072001"|LN="72.2"
45002008010|δὲ|45002008006|conj|id="n45002008010"|ref="ROM 2:8!10"|Cat="conj"|Start="22"|End="22"|StrongNumber="1161"|UnicodeLemma="δέ"|FunctionalTag="CONJ"|Type=""|morphId="45002008010"|NormalizedForm="δέ"|Unicode="δὲ"|FormalTag="CONJ"|nodeId="450020080100010"|Gloss="however"|LexDomain="089023"|LN="89.124"
45002008009|πειθομένοις|45002008006|CL|id="n45002008009"|ref="ROM 2:8!9"|Cat="verb"|Start="23"|End="23"|StrongNumber="3982"|UnicodeLemma="πείθω"|Gender="Masculine"|Mood="Participle"|Tense="Present"|Number="Plural"|FunctionalTag="V-PMP-DPM"|Type=""|morphId="45002008009"|NormalizedForm="πειθομένοις"|Case="Dative"|Unicode="πειθομένοις"|FormalTag="V-PEP-DPM"|Voice="Middle"|nodeId="450020080090010"|Gloss="being persuaded about"|Frame="A1:n00000000000 A1:n45002008012"|LexDomain="031009 036003"|LN="31.82 36.12"
45002008011|τῇ|45002008012|det|id="n45002008011"|ref="ROM 2:8!11"|Cat="det"|Start="24"|End="24"|StrongNumber="3588"|UnicodeLemma="ὁ"|Gender="Feminine"|Number="Singular"|FunctionalTag="T-DSF"|Type=""|morphId="45002008011"|NormalizedForm="τῇ"|Case="Dative"|Unicode="τῇ"|FormalTag="T-DSF"|nodeId="450020080110010"|Gloss="-"|LexDomain="092004"|LN="92.24"
45002008012|ἀδικίᾳ,|45002008009|O|id="n45002008012"|ref="ROM 2:8!12"|Cat="noun"|Start="25"|End="25"|StrongNumber="93"|UnicodeLemma="ἀδικία"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-DSF"|Type="Common"|morphId="45002008012"|NormalizedForm="ἀδικίᾳ"|Case="Dative"|Unicode="ἀδικίᾳ,"|FormalTag="N-DSF"|nodeId="450020080120010"|Gloss="unrighteousness"|LexDomain="088002"|LN="88.21"
45002008013|ὀργὴ|45002007013|CL|id="n45002008013"|ref="ROM 2:8!13"|Cat="noun"|Start="26"|End="26"|StrongNumber="3709"|UnicodeLemma="ὀργή"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-NSF"|Type="Common"|morphId="45002008013"|NormalizedForm="ὀργή"|Case="Nominative"|Unicode="ὀργὴ"|FormalTag="N-NSF"|nodeId="450020080130010"|Gloss="wrath"|LexDomain="088024"|LN="88.173"
45002008014|καὶ|45002008013|conj|id="n45002008014"|ref="ROM 2:8!14"|Cat="conj"|Start="27"|End="27"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="45002008014"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="450020080140010"|Gloss="and"|LexDomain="089017"|LN="89.92"
45002008015|θυμός.|45002008013|np|id="n45002008015"|ref="ROM 2:8!15"|Cat="noun"|Start="28"|End="28"|StrongNumber="2372"|UnicodeLemma="θυμός"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-NSM"|Type="Common"|morphId="45002008015"|NormalizedForm="θυμός"|Case="Nominative"|Unicode="θυμός."|FormalTag="N-NSM"|nodeId="450020080150010"|Gloss="anger"|LexDomain="088024"|LN="88.178"
45002009001|θλῖψις|None|CL|id="n45002009001"|ref="ROM 2:9!1"|Cat="noun"|Start="0"|End="0"|StrongNumber="2347"|UnicodeLemma="θλῖψις"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-NSF"|Type="Common"|morphId="45002009001"|NormalizedForm="θλῖψις"|Case="Nominative"|Unicode="θλῖψις"|FormalTag="N-NSF"|nodeId="450020090010010"|Gloss="tribulation"|LexDomain="022001"|LN="22.2"
45002009002|καὶ|45002009001|conj|id="n45002009002"|ref="ROM 2:9!2"|Cat="conj"|Start="1"|End="1"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="45002009002"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="450020090020010"|Gloss="and"|LexDomain="089017"|LN="89.92"
45002009003|στενοχωρία,|45002009001|np|id="n45002009003"|ref="ROM 2:9!3"|Cat="noun"|Start="2"|End="2"|StrongNumber="4730"|UnicodeLemma="στενοχωρία"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-NSF"|Type="Common"|morphId="45002009003"|NormalizedForm="στενοχωρία"|Case="Nominative"|Unicode="στενοχωρία,"|FormalTag="N-NSF"|nodeId="450020090030010"|Gloss="distress"|LexDomain="022001"|LN="22.10"
45002009004|ἐπὶ|45002009006|prep|id="n45002009004"|ref="ROM 2:9!4"|Cat="prep"|Start="3"|End="3"|StrongNumber="1909"|UnicodeLemma="ἐπί"|FunctionalTag="PREP"|Type=""|morphId="45002009004"|NormalizedForm="ἐπί"|Unicode="ἐπὶ"|FormalTag="PREP"|nodeId="450020090040010"|Gloss="upon"|LexDomain="090013"|LN="90.57"
45002009005|πᾶσαν|45002009006|adjp|id="n45002009005"|ref="ROM 2:9!5"|Cat="adj"|Start="4"|End="4"|StrongNumber="3956"|UnicodeLemma="πᾶς"|Gender="Feminine"|Number="Singular"|FunctionalTag="A-ASF"|Type=""|morphId="45002009005"|NormalizedForm="πᾶσαν"|Case="Accusative"|Unicode="πᾶσαν"|FormalTag="A-ASF"|nodeId="450020090050010"|Gloss="every"|LexDomain="059003"|LN="59.23"
45002009006|ψυχὴν|45002009001|ADV|id="n45002009006"|ref="ROM 2:9!6"|Cat="noun"|Start="5"|End="5"|StrongNumber="5590"|UnicodeLemma="ψυχή"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-ASF"|Type="Common"|morphId="45002009006"|NormalizedForm="ψυχήν"|Case="Accusative"|Unicode="ψυχὴν"|FormalTag="N-ASF"|nodeId="450020090060010"|Gloss="soul"|LexDomain="009001"|LN="9.20"
45002009007|ἀνθρώπου|45002009006|np|id="n45002009007"|ref="ROM 2:9!7"|Cat="noun"|Start="6"|End="6"|StrongNumber="444"|UnicodeLemma="ἄνθρωπος"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-GSM"|Type="Common"|morphId="45002009007"|NormalizedForm="ἀνθρώπου"|Case="Genitive"|Unicode="ἀνθρώπου"|FormalTag="N-GSM"|nodeId="450020090070010"|Gloss="of man"|LexDomain="009001"|LN="9.1"
45002009008|τοῦ|45002009009|det|id="n45002009008"|ref="ROM 2:9!8"|Cat="det"|Start="7"|End="7"|StrongNumber="3588"|UnicodeLemma="ὁ"|Gender="Masculine"|Number="Singular"|FunctionalTag="T-GSM"|Type=""|morphId="45002009008"|NormalizedForm="τοῦ"|Case="Genitive"|Unicode="τοῦ"|FormalTag="T-GSM"|nodeId="450020090080010"|Gloss="-"|LexDomain="092004"|LN="92.24"
45002009009|κατεργαζομένου|45002009007|np|id="n45002009009"|ref="ROM 2:9!9"|Cat="verb"|Start="8"|End="8"|StrongNumber="2716"|UnicodeLemma="κατεργάζομαι"|Gender="Masculine"|Mood="Participle"|Tense="Present"|Number="Singular"|FunctionalTag="V-PNP-GSM"|Type=""|morphId="45002009009"|NormalizedForm="κατεργαζομένου"|Case="Genitive"|Unicode="κατεργαζομένου"|FormalTag="V-PNP-GSM"|Voice="MiddlePassive"|nodeId="450020090090010"|Gloss="working"|SubjRef="n45002009007"|Frame="A0:n45002009007 A1:n45002009011"|LexDomain="090011"|LN="90.47"
45002009010|τὸ|45002009011|det|id="n45002009010"|ref="ROM 2:9!10"|Cat="det"|Start="9"|End="9"|StrongNumber="3588"|UnicodeLemma="ὁ"|Gender="Neuter"|Number="Singular"|FunctionalTag="T-ASN"|Type=""|morphId="45002009010"|NormalizedForm="τό"|Case="Accusative"|Unicode="τὸ"|FormalTag="T-ASN"|nodeId="450020090100010"|Gloss="-"|LexDomain="092004"|LN="92.24"
45002009011|κακόν,|45002009009|O|id="n45002009011"|ref="ROM 2:9!11"|Cat="adj"|Start="10"|End="10"|StrongNumber="2556"|UnicodeLemma="κακός"|Gender="Neuter"|Number="Singular"|FunctionalTag="A-ASN"|Type=""|morphId="45002009011"|NormalizedForm="κακόν"|Case="Accusative"|Unicode="κακόν,"|FormalTag="A-ASN"|nodeId="450020090110010"|Gloss="evil"|LexDomain="088015"|LN="88.106"
45002009013|τε|45002009012|conj|id="n45002009013"|ref="ROM 2:9!13"|Cat="conj"|Start="11"|End="11"|StrongNumber="5037"|UnicodeLemma="τέ"|FunctionalTag="PRT"|Type=""|morphId="45002009013"|NormalizedForm="τε"|Unicode="τε"|FormalTag="PRT"|nodeId="450020090130010"|Gloss="both"|LexDomain="089017"|LN="89.102"
45002009012|Ἰουδαίου|45002009007|np|id="n45002009012"|ref="ROM 2:9!12"|Cat="adj"|Start="12"|End="12"|StrongNumber="2453"|UnicodeLemma="Ἰουδαῖος"|Gender="Masculine"|Number="Singular"|FunctionalTag="A-GSM"|Type=""|morphId="45002009012"|NormalizedForm="Ἰουδαίου"|Case="Genitive"|Unicode="Ἰουδαίου"|FormalTag="A-GSM"|nodeId="450020090120010"|Gloss="of Jewish"|LexDomain="093001"|LN="93.172"
45002009014|πρῶτον|45002009012|advp|id="n45002009014"|ref="ROM 2:9!14"|Cat="adj"|Start="13"|End="13"|StrongNumber="4412"|UnicodeLemma="πρῶτος"|Gender="Neuter"|Number="Singular"|FunctionalTag="ADV-S"|Type=""|morphId="45002009014"|NormalizedForm="πρῶτον"|Case="Accusative"|Unicode="πρῶτον"|FormalTag="ADV-S"|nodeId="450020090140010"|Gloss="first"|LexDomain="060003"|LN="60.46"
45002009015|καὶ|45002009012|conj|id="n45002009015"|ref="ROM 2:9!15"|Cat="conj"|Start="14"|End="14"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="45002009015"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="450020090150010"|Gloss="and also"|LexDomain="089017"|LN="89.102"
45002009016|Ἕλληνος·|45002009012|np|id="n45002009016"|ref="ROM 2:9!16"|Cat="noun"|Start="15"|End="15"|StrongNumber="1672"|UnicodeLemma="Ἕλλην"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-GSM"|Type="Proper"|morphId="45002009016"|NormalizedForm="Ἕλληνος"|Case="Genitive"|Unicode="Ἕλληνος·"|FormalTag="N-GSM"|nodeId="450020090160010"|Gloss="of Greek"|LexDomain="011002"|LN="11.40"
45002010002|δὲ|45002009001|conj|id="n45002010002"|ref="ROM 2:10!2"|Cat="conj"|Start="16"|End="16"|StrongNumber="1161"|UnicodeLemma="δέ"|FunctionalTag="CONJ"|Type=""|morphId="45002010002"|NormalizedForm="δέ"|Unicode="δὲ"|FormalTag="CONJ"|nodeId="450020100020010"|Gloss="however"|LexDomain="089023"|LN="89.124"
45002010001|δόξα|45002009001|CL|id="n45002010001"|ref="ROM 2:10!1"|Cat="noun"|Start="17"|End="17"|StrongNumber="1391"|UnicodeLemma="δόξα"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-NSF"|Type="Common"|morphId="45002010001"|NormalizedForm="δόξα"|Case="Nominative"|Unicode="δόξα"|FormalTag="N-NSF"|nodeId="450020100010010"|Gloss="glory"|LexDomain="033037"|LN="33.357"
45002010003|καὶ|45002010001|conj|id="n45002010003"|ref="ROM 2:10!3"|Cat="conj"|Start="18"|End="18"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="45002010003"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="450020100030010"|Gloss="and"|LexDomain="089017"|LN="89.92"
45002010004|τιμὴ|45002010001|np|id="n45002010004"|ref="ROM 2:10!4"|Cat="noun"|Start="19"|End="19"|StrongNumber="5092"|UnicodeLemma="τιμή"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-NSF"|Type="Common"|morphId="45002010004"|NormalizedForm="τιμή"|Case="Nominative"|Unicode="τιμὴ"|FormalTag="N-NSF"|nodeId="450020100040010"|Gloss="honor"|LexDomain="087002"|LN="87.4"
45002010005|καὶ|45002010001|conj|id="n45002010005"|ref="ROM 2:10!5"|Cat="conj"|Start="20"|End="20"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="45002010005"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="450020100050010"|Gloss="and"|LexDomain="089017"|LN="89.92"
45002010006|εἰρήνη|45002010001|np|id="n45002010006"|ref="ROM 2:10!6"|Cat="noun"|Start="21"|End="21"|StrongNumber="1515"|UnicodeLemma="εἰρήνη"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-NSF"|Type="Common"|morphId="45002010006"|NormalizedForm="εἰρήνη"|Case="Nominative"|Unicode="εἰρήνη"|FormalTag="N-NSF"|nodeId="450020100060010"|Gloss="peace"|LexDomain="025021"|LN="25.248"
45002010007|παντὶ|45002010009|adjp|id="n45002010007"|ref="ROM 2:10!7"|Cat="adj"|Start="22"|End="22"|StrongNumber="3956"|UnicodeLemma="πᾶς"|Gender="Masculine"|Number="Singular"|FunctionalTag="A-DSM"|Type=""|morphId="45002010007"|NormalizedForm="παντί"|Case="Dative"|Unicode="παντὶ"|FormalTag="A-DSM"|nodeId="450020100070010"|Gloss="to everyone"|LexDomain="059003"|LN="59.23"
45002010008|τῷ|45002010009|det|id="n45002010008"|ref="ROM 2:10!8"|Cat="det"|Start="23"|End="23"|StrongNumber="3588"|UnicodeLemma="ὁ"|Gender="Masculine"|Number="Singular"|FunctionalTag="T-DSM"|Type=""|morphId="45002010008"|NormalizedForm="τῷ"|Case="Dative"|Unicode="τῷ"|FormalTag="T-DSM"|nodeId="450020100080010"|Gloss="-"|LexDomain="092004"|LN="92.24"
45002010009|ἐργαζομένῳ|45002010001|IO|id="n45002010009"|ref="ROM 2:10!9"|Cat="verb"|Start="24"|End="24"|StrongNumber="2038"|UnicodeLemma="ἐργάζομαι"|Gender="Masculine"|Mood="Participle"|Tense="Present"|Number="Singular"|FunctionalTag="V-PNP-DSM"|Type=""|morphId="45002010009"|NormalizedForm="ἐργαζομένῳ"|Case="Dative"|Unicode="ἐργαζομένῳ"|FormalTag="V-PNP-DSM"|Voice="MiddlePassive"|nodeId="450020100090010"|Gloss="doing"|SubjRef="n45002010012 n45002010016"|Frame="A0:n45002010012;n45002010016 A1:n45002010011"|LexDomain="090011"|LN="90.47"
